,date,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수
487,20220807,KIA,두산,5,4,5.0,6.0,0,3.6,3.6,한승혁,장원준,17:00,일,광주,6509
488,20220807,KT,한화,5,6,4.0,10.0,0,6.8,3.0,강재민,이창재,17:00,일,수원,8969
489,20220807,LG,키움,5,0,3.0,2.0,0,7.6,4.8,A. 플럿코,T. 애플러,17:00,일,잠실,10396
490,20220807,SSG,삼성,7,6,1.0,8.0,0,4.6,4.8,S. 모리만도,김윤수,17:00,일,문학,15958
491,20220807,롯데,NC,0,14,7.0,9.0,0,3.0,4.2,김태경,이인복,17:00,일,사직,6360
492,20220810,SSG,KT,4,2,1.0,4.0,0,4.6,6.4,김광현,W. 벤자민,18:30,수,문학,6523
493,20220810,두산,NC,0,11,6.0,9.0,0,4.2,6.4,이재학,최원준,18:30,수,잠실,2672
494,20220810,삼성,KIA,3,2,9.0,5.0,0,5.0,3.8,오승환,한승혁,18:30,수,대구,7722
495,20220810,키움,롯데,3,4,3.0,7.0,0,3.8,2.2,김유영,이승호,18:30,수,고척,4352
496,20220811,SSG,KT,4,2,1.0,4.0,0,5.0,3.8,최민준,김민수,18:30,목,문학,6603
497,20220811,두산,NC,2,3,6.0,9.0,0,3.6,8.2,김시훈,홍건희,18:30,목,잠실,2005
498,20220811,키움,롯데,0,3,3.0,7.0,0,3.8,2.8,C. 반즈,하영민,18:30,목,고척,4515
499,20220812,SSG,KT,5,9,1.0,4.0,0,4.6,3.6,고영표,W. 폰트,18:30,금,문학,10093
500,20220812,두산,NC,7,1,7.0,8.0,0,3.6,8.0,R. 스탁,D. 루친스키,18:30,금,잠실,3679
501,20220812,삼성,KIA,7,6,9.0,5.0,0,5.4,3.0,원태인,양현종,18:30,금,대구,10291
502,20220812,키움,롯데,1,4,3.0,7.0,0,2.8,3.0,박세웅,최원태,18:30,금,고척,4710
503,20220812,한화,LG,5,6,10.0,3.0,0,3.2,8.0,진해수,Y. 라미레즈,18:30,금,대전,4400
504,20220813,KIA,롯데,9,0,5.0,7.0,0,4.0,2.4,이의리,나균안,18:00,토,광주,12159
505,20220813,KT,삼성,8,1,4.0,9.0,0,4.4,5.0,엄상백,황동재,18:00,토,수원,7963
506,20220813,두산,SSG,2,8,7.0,1.0,0,4.0,5.4,박종훈,이영하,18:00,토,잠실,6659
507,20220813,한화,키움,6,8,10.0,3.0,0,3.6,1.4,T. 애플러,남지민,18:00,토,대전,4331
508,20220814,KIA,롯데,1,5,5.0,7.0,0,5.2,2.2,서준원,S. 놀린,17:00,일,광주,11374
509,20220814,KT,삼성,3,2,4.0,9.0,0,5.2,4.6,김재윤,최하늘,17:00,일,수원,7720
510,20220814,NC,LG,6,2,9.0,3.0,0,7.8,8.4,김태경,임찬규,17:00,일,창원,7327
511,20220814,두산,SSG,4,5,7.0,1.0,0,3.0,5.6,서진용,홍건희,17:00,일,잠실,6973
512,20220814,한화,키움,8,12,10.0,3.0,0,4.0,2.4,김선기,F. 페냐,17:00,일,대전,5274
513,20220816,KT,키움,5,4,4.0,2.0,0,4.8,4.8,김재윤,양현,18:30,화,수원,3745
514,20220816,LG,삼성,6,3,3.0,9.0,0,6.4,3.8,A. 플럿코,A. 수아레즈,18:30,화,잠실,9671
515,20220817,KIA,SSG,4,3,5.0,1.0,0,4.6,5.2,김정빈,노경은,18:30,수,광주,4330
516,20220817,KT,키움,3,2,4.0,3.0,0,5.4,5.0,김재윤,하영민,18:30,수,수원,3768
517,20220817,LG,삼성,11,7,3.0,9.0,0,6.2,3.2,송은범,양창섭,18:30,수,잠실,9180
518,20220817,NC,한화,6,4,8.0,10.0,0,7.0,5.4,이재학,김민우,18:30,수,창원,2663
519,20220817,롯데,두산,8,6,6.0,7.0,0,3.2,3.0,김도규,최승용,18:30,수,사직,3618
520,20220818,KIA,NC,8,14,5.0,8.0,0,4.4,5.4,김영규,윤중현,18:30,목,광주,4927
521,20220818,SSG,LG,4,8,1.0,2.0,0,5.0,6.0,이민호,W. 폰트,18:30,목,문학,14662
522,20220818,두산,키움,10,2,8.0,3.0,0,4.2,5.4,B. 브랜든,최원태,18:30,목,잠실,3517
523,20220818,롯데,KT,1,0,6.0,4.0,0,4.0,5.6,D. 스트레일리,배제성,18:30,목,사직,6316
524,20220818,한화,삼성,4,7,10.0,9.0,0,5.8,4.0,원태인,Y. 라미레즈,18:30,목,대전,3023
525,20220819,KIA,NC,12,9,5.0,8.0,0,5.6,6.0,남하준,이용찬,18:30,금,광주,5438
526,20220819,롯데,KT,3,4,6.0,4.0,0,3.6,3.8,주권,김유영,18:30,금,사직,4607
527,20220819,한화,삼성,5,9,10.0,9.0,0,5.4,4.0,최하늘,장민재,18:30,금,대전,3213
528,20220820,KT,KIA,2,5,4.0,5.0,0,3.0,6.8,S. 놀린,소형준,18:00,토,수원,19194
529,20220820,LG,두산,6,1,2.0,8.0,0,6.6,5.8,C. 켈리,R. 스탁,18:00,토,잠실,17504
530,20220820,롯데,한화,3,5,6.0,10.0,0,3.4,5.4,F. 페냐,나균안,18:00,토,사직,7376
531,20220820,키움,SSG,7,14,3.0,1.0,0,5.6,5.0,박종훈,정찬헌,14:00,토,고척,7439
532,20220821,KT,KIA,11,3,4.0,5.0,0,2.8,6.0,O. 데스파이네,임기영,17:00,일,수원,16158
533,20220821,LG,두산,2,4,2.0,8.0,0,6.6,4.6,곽빈,임찬규,17:00,일,잠실,14441
534,20220821,롯데,한화,8,1,6.0,10.0,0,4.0,5.2,서준원,남지민,17:00,일,사직,7754
535,20220821,삼성,NC,2,6,9.0,8.0,0,5.6,7.2,구창모,백정현,17:00,일,대구,11429
536,20220821,키움,SSG,1,6,3.0,1.0,0,5.4,6.8,S. 모리만도,안우진,14:00,일,고척,7183
537,20220823,NC,롯데,3,9,8.0,6.0,0,8.2,4.6,D. 스트레일리,신민혁,18:30,화,창원,9211
538,20220823,SSG,삼성,7,3,1.0,9.0,0,6.4,5.6,문승원,우규민,18:30,화,문학,8096
539,20220823,두산,KT,1,2,8.0,4.0,0,5.0,4.0,이채호,이형범,18:30,화,잠실,3059
540,20220823,키움,KIA,3,12,3.0,5.0,0,3.2,6.4,T. 파노니,E. 요키시,18:30,화,고척,6637
541,20220823,한화,LG,6,4,10.0,2.0,0,3.8,6.6,김민우,A. 플럿코,18:30,화,대전,2107
542,20220824,NC,롯데,1,2,8.0,6.0,0,7.6,4.8,C. 반즈,D. 루친스키,18:30,수,창원,7479
543,20220824,SSG,삼성,4,2,1.0,9.0,0,6.8,5.6,이태양,양창섭,18:30,수,문학,8345
544,20220824,두산,KT,1,5,8.0,4.0,0,4.4,3.8,고영표,B. 브랜든,18:30,수,잠실,2827
545,20220824,키움,KIA,11,10,3.0,5.0,0,3.0,8.0,김재웅,정해영,18:30,수,고척,8175
546,20220824,한화,LG,2,9,10.0,2.0,0,4.2,6.2,이민호,Y. 라미레즈,18:30,수,대전,2608
547,20220825,KT,SSG,5,4,4.0,1.0,0,4.8,7.0,김재윤,서진용,18:30,목,수원,5103
548,20220825,LG,KIA,0,1,2.0,5.0,0,5.8,8.4,이의리,김윤식,18:30,목,잠실,14262
549,20220825,NC,키움,9,10,8.0,3.0,0,6.6,4.8,김태훈,김시훈,18:30,목,창원,2712
550,20220825,롯데,삼성,5,9,6.0,9.0,0,5.0,4.6,원태인,박세웅,18:30,목,사직,6844
551,20220825,한화,두산,4,0,10.0,8.0,0,3.8,3.4,장민재,김명신,18:30,목,대전,2315
552,20220826,KT,SSG,12,3,4.0,1.0,0,5.0,7.0,소형준,박종훈,18:30,금,수원,6149
553,20220826,LG,KIA,3,1,2.0,5.0,0,4.2,6.2,C. 켈리,S. 놀린,18:30,금,잠실,18154
554,20220826,NC,키움,3,6,8.0,3.0,0,5.6,6.4,박승주,M. 더모디,18:30,금,창원,4856
555,20220826,롯데,삼성,8,3,6.0,9.0,0,5.4,5.0,나균안,최하늘,18:30,금,사직,7483
556,20220826,한화,두산,2,1,10.0,8.0,0,3.6,1.4,F. 페냐,R. 스탁,18:30,금,대전,3226
557,20220827,KIA,두산,1,2,5.0,8.0,0,5.4,1.4,곽빈,임기영,18:00,토,광주,11053
558,20220827,LG,키움,1,0,2.0,3.0,0,3.6,6.2,임찬규,안우진,18:00,토,잠실,15250
559,20220827,NC,KT,9,2,8.0,4.0,0,4.4,7.0,구창모,O. 데스파이네,18:00,토,창원,8977
560,20220827,SSG,롯데,10,0,1.0,6.0,0,4.8,6.4,S. 모리만도,서준원,18:00,토,문학,21043
561,20220827,삼성,한화,7,4,9.0,10.0,0,3.8,3.0,홍정우,신정락,18:00,토,대구,13729
562,20220828,KIA,두산,11,6,5.0,8.0,0,5.0,1.0,김정빈,이승진,17:00,일,광주,8188
563,20220828,LG,키움,7,0,2.0,3.0,0,3.4,6.0,A. 플럿코,E. 요키시,17:00,일,잠실,12917
564,20220828,NC,KT,5,0,8.0,4.0,0,5.0,5.2,신민혁,W. 벤자민,17:00,일,창원,5110
565,20220828,SSG,롯데,2,4,1.0,6.0,0,5.6,4.8,D. 스트레일리,김택형,17:00,일,문학,20604
566,20220828,삼성,한화,5,4,9.0,10.0,0,4.8,3.6,우규민,강재민,17:00,일,대구,10236
567,20220830,키움,롯데,6,5,3.0,6.0,0,5.4,3.8,이명종,C. 반즈,18:30,화,고척,4381
568,20220831,KT,두산,5,2,4.0,9.0,0,4.8,2.0,고영표,B. 브랜든,18:30,수,수원,3798
569,20220831,LG,NC,5,3,2.0,7.0,0,4.0,5.4,이우찬,D. 루친스키,18:30,수,잠실,8553
570,20220831,삼성,SSG,2,1,9.0,1.0,0,5.2,4.6,오승환,서진용,18:30,수,대구,4314
571,20220831,키움,롯데,5,4,3.0,6.0,0,4.4,4.4,이명종,박세웅,18:30,수,고척,6685
572,20220831,한화,KIA,3,4,10.0,5.0,0,3.2,4.8,양현종,Y. 라미레즈,18:30,수,대전,3513
573,20220901,KIA,삼성,1,4,5.0,8.0,0,3.6,5.2,원태인,이의리,18:30,목,광주,5234
574,20220901,KT,LG,1,3,4.0,2.0,0,4.8,3.2,김대유,김재윤,18:30,목,수원,6888
575,20220901,SSG,NC,2,3,1.0,8.0,0,4.0,5.8,송명기,박종훈,18:30,목,문학,7804
576,20220901,두산,롯데,2,1,9.0,6.0,0,2.2,4.2,정철원,김원중,18:30,목,잠실,6219
577,20220901,키움,한화,7,1,3.0,10.0,0,3.4,3.4,안우진,장민재,18:30,목,고척,2799
578,20220902,KIA,삼성,8,3,5.0,8.0,0,3.6,4.2,S. 놀린,최하늘,18:30,금,광주,6274
579,20220902,KT,LG,1,2,4.0,2.0,0,4.0,3.8,이정용,박영현,18:30,금,수원,10128
580,20220902,SSG,NC,5,3,1.0,8.0,0,3.6,4.6,S. 모리만도,M. 더모디,18:30,금,문학,12392
581,20220902,두산,롯데,4,16,9.0,6.0,0,2.6,2.8,D. 스트레일리,박신지,18:30,금,잠실,8100
582,20220902,키움,한화,4,0,3.0,10.0,0,3.6,2.8,E. 요키시,F. 페냐,18:30,금,고척,3156
583,20220903,KIA,KT,1,5,5.0,4.0,0,5.0,1.8,O. 데스파이네,김재열,17:00,토,광주,10639
584,20220903,SSG,키움,1,2,1.0,3.0,0,4.0,4.4,한현희,오원석,17:00,토,문학,20347
585,20220903,두산,삼성,1,4,9.0,8.0,0,3.2,4.2,백정현,최원준,17:00,토,잠실,13113
586,20220903,한화,NC,7,3,10.0,8.0,0,2.4,4.6,남지민,구창모,17:00,토,대전,5547
587,20220904,KIA,KT,2,6,5.0,4.0,0,5.0,2.4,이채호,임기영,14:00,일,광주,7056
588,20220904,롯데,LG,1,14,6.0,2.0,0,6.0,3.6,A. 플럿코,C. 반즈,14:00,일,사직,6286
589,20220904,한화,NC,10,1,10.0,8.0,0,3.0,3.4,김민우,신민혁,14:00,일,대전,3743
590,20220906,KT,한화,8,5,4.0,10.0,0,3.6,4.2,김재윤,강재민,18:30,화,수원,3459
591,20220906,LG,SSG,6,8,2.0,1.0,0,6.2,2.2,김광현,이민호,18:30,화,잠실,12917
592,20220906,NC,두산,4,3,8.0,9.0,0,2.6,3.0,김시훈,정철원,18:30,화,창원,4331
593,20220906,롯데,KIA,6,3,6.0,5.0,0,5.4,3.2,구승민,이준영,18:30,화,울산,5060
594,20220906,삼성,키움,11,4,7.0,3.0,0,3.6,4.8,D. 뷰캐넌,T. 애플러,18:30,화,대구,3890
595,20220907,KT,한화,4,2,4.0,10.0,0,4.2,4.6,엄상백,장민재,18:30,수,수원,4364
596,20220907,LG,SSG,2,2,2.0,1.0,0,6.0,3.4,이정용,W. 폰트,18:30,수,잠실,15185
597,20220907,NC,두산,16,5,8.0,9.0,0,2.8,2.4,김진호,R. 스탁,18:30,수,창원,8070
598,20220907,롯데,KIA,6,12,6.0,5.0,0,5.6,3.0,김유신,김도규,18:30,수,울산,7380
599,20220907,삼성,키움,2,1,7.0,3.0,0,4.8,4.4,오승환,이영준,18:30,수,대구,5093
600,20220908,KT,NC,3,8,4.0,8.0,0,4.8,5.4,M. 더모디,소형준,18:30,목,수원,3651
601,20220908,SSG,KIA,4,9,1.0,5.0,0,3.6,5.2,S. 놀린,S. 모리만도,18:30,목,문학,16148
602,20220908,두산,한화,4,5,9.0,10.0,0,3.0,4.8,F. 페냐,곽빈,18:30,목,잠실,4757
603,20220908,삼성,롯데,1,2,7.0,6.0,0,4.8,6.0,이민석,우규민,18:30,목,대구,13125
604,20220908,키움,LG,3,2,3.0,2.0,0,3.6,5.4,김선기,이정용,18:30,목,고척,6505
605,20220909,KT,NC,1,17,4.0,8.0,1,5.2,6.4,구창모,O. 데스파이네,14:00,금,수원,5966
606,20220909,SSG,KIA,9,16,1.0,5.0,1,4.0,5.4,T. 파노니,오원석,14:00,금,문학,20951
607,20220909,두산,한화,11,0,9.0,10.0,1,3.4,5.8,최원준,남지민,14:00,금,잠실,5691
608,20220909,삼성,롯데,4,0,8.0,6.0,1,4.2,6.2,백정현,이인복,14:00,금,대구,12634
609,20220909,키움,LG,3,6,3.0,2.0,1,2.8,5.2,김진성,김재웅,14:00,금,고척,10074
610,20220910,두산,KIA,0,3,9.0,5.0,1,4.8,8.4,임기영,최승용,14:00,토,잠실,13433
611,20220910,롯데,NC,3,6,6.0,8.0,1,3.0,9.2,원종현,구승민,17:00,토,사직,11091
612,20220910,삼성,LG,1,10,8.0,2.0,1,4.4,6.0,A. 플럿코,최하늘,17:00,토,대구,11995
613,20220910,키움,KT,1,2,3.0,4.0,1,2.6,4.4,W. 벤자민,김동혁,17:00,토,고척,4017
614,20220910,한화,SSG,5,0,10.0,1.0,1,4.4,4.8,김민우,박종훈,17:00,토,대전,5236
615,20220911,두산,KIA,6,3,9.0,5.0,1,4.6,8.6,김명신,양현종,14:00,일,잠실,20681
616,20220911,롯데,NC,6,11,6.0,7.0,1,3.4,10.2,류진욱,박세웅,14:00,일,사직,12343
617,20220911,삼성,LG,3,1,8.0,2.0,1,3.8,5.2,D. 뷰캐넌,이민호,14:00,일,대구,15446
618,20220911,키움,KT,5,0,3.0,4.0,1,2.4,3.6,T. 애플러,고영표,14:00,일,고척,5009
619,20220911,한화,SSG,1,12,10.0,1.0,1,3.4,4.6,김광현,Y. 라미레즈,14:00,일,대전,7863
620,20220913,KIA,키움,1,4,5.0,3.0,0,8.6,2.6,안우진,이의리,18:30,화,광주,3507
621,20220913,NC,삼성,1,3,7.0,8.0,0,11.6,2.2,A. 수아레즈,송명기,18:30,화,창원,3780
622,20220913,두산,LG,0,5,9.0,2.0,0,5.2,4.2,C. 켈리,박신지,18:30,화,잠실,6803
623,20220913,롯데,SSG,9,8,7.0,1.0,0,3.4,5.4,문경찬,문승원,18:30,화,사직,4570
624,20220913,한화,KT,2,5,10.0,4.0,0,2.6,2.0,엄상백,장민재,18:30,화,대전,2723
625,20220914,KIA,키움,0,2,5.0,3.0,0,6.4,3.2,E. 요키시,S. 놀린,18:30,수,광주,5175
626,20220914,NC,삼성,7,2,8.0,8.0,0,8.6,2.4,M. 더모디,원태인,18:30,수,창원,4084
627,20220914,두산,LG,5,0,9.0,2.0,0,4.2,4.8,곽빈,임찬규,18:30,수,잠실,7098
628,20220914,롯데,SSG,1,3,6.0,1.0,0,4.0,6.6,S. 모리만도,나균안,18:30,수,사직,4179
629,20220914,한화,KT,4,1,10.0,4.0,0,2.6,2.2,F. 페냐,O. 데스파이네,18:30,수,대전,2777
630,20220915,KIA,한화,1,2,5.0,10.0,0,4.6,2.4,강재민,김재열,18:30,목,광주,5158
631,20220915,LG,KT,2,0,2.0,4.0,0,4.4,1.8,김윤식,소형준,18:30,목,잠실,9614
632,20220915,NC,SSG,6,0,7.0,1.0,0,8.4,6.4,구창모,오원석,18:30,목,창원,3851
633,20220915,롯데,키움,4,2,7.0,3.0,0,3.8,3.0,김유영,한현희,18:30,목,사직,5133
634,20220915,삼성,두산,13,3,8.0,9.0,0,2.6,4.4,백정현,최원준,18:30,목,대구,5374
635,20220916,KIA,한화,6,7,5.0,10.0,0,1.6,2.8,윤산흠,고영창,18:30,금,광주,8642
636,20220916,NC,SSG,0,10,7.0,1.0,0,6.2,4.6,박종훈,신민혁,18:30,금,창원,5680
637,20220916,롯데,키움,10,12,7.0,3.0,0,4.6,2.8,양현,C. 반즈,18:30,금,사직,8567
638,20220916,삼성,두산,11,13,8.0,9.0,0,4.4,2.8,홍건희,홍정우,18:30,금,대구,6576
639,20220917,KT,롯데,0,2,4.0,7.0,0,1.6,6.0,박세웅,고영표,17:00,토,수원,14944
640,20220917,LG,한화,4,1,2.0,10.0,0,3.6,3.2,이민호,김기중,17:00,토,잠실,20104
641,20220917,SSG,두산,1,4,1.0,9.0,0,6.6,5.4,B. 브랜든,노경은,17:00,토,문학,20871
642,20220917,삼성,KIA,10,1,8.0,5.0,0,6.4,2.2,D. 뷰캐넌,임기영,17:00,토,대구,15130
643,20220917,키움,NC,10,3,3.0,7.0,0,5.0,5.0,이영준,D. 루친스키,17:00,토,고척,5827
644,20220918,KT,롯데,6,3,4.0,6.0,0,1.2,5.2,김민수,이민석,14:00,일,수원,16612
645,20220918,LG,한화,1,5,2.0,10.0,0,2.4,3.2,장민재,C. 켈리,14:00,일,잠실,16798
646,20220918,SSG,두산,14,13,1.0,9.0,0,4.4,5.0,노경은,홍건희,14:00,일,문학,17684
647,20220918,삼성,KIA,9,6,8.0,5.0,0,7.8,1.8,우규민,전상현,14:00,일,대구,12340
648,20220918,키움,NC,1,5,3.0,8.0,0,6.0,3.4,김태경,안우진,14:00,일,고척,4128
649,20220920,KIA,LG,1,11,5.0,2.0,0,2.8,2.4,이정용,장현식,18:30,화,광주,5992
650,20220920,SSG,KT,4,2,1.0,4.0,0,5.6,2.4,S. 모리만도,O. 데스파이네,18:30,화,문학,10066
651,20220920,두산,NC,8,2,9.0,8.0,0,7.6,4.2,곽빈,M. 더모디,18:30,화,잠실,7386
652,20220920,키움,삼성,2,10,3.0,8.0,0,5.4,9.0,원태인,E. 요키시,18:30,화,고척,4851
653,20220920,한화,롯데,6,8,10.0,8.0,0,3.8,4.0,구승민,강재민,18:30,화,대전,5515
654,20220921,KIA,LG,2,11,5.0,2.0,0,3.0,3.6,김윤식,T. 파노니,18:30,수,광주,6633
655,20220921,SSG,KT,3,4,1.0,4.0,0,5.8,1.8,김민수,최민준,18:30,수,문학,10359
656,20220921,두산,NC,1,5,9.0,8.0,0,8.2,3.2,송명기,최원준,18:30,수,잠실,4683
657,20220921,키움,삼성,5,4,3.0,7.0,0,5.4,10.6,한현희,백정현,18:30,수,고척,5407
658,20220921,한화,롯데,0,9,10.0,7.0,0,4.2,5.4,이인복,문동주,18:30,수,대전,4291
659,20220922,LG,롯데,1,7,2.0,6.0,0,5.8,6.4,C. 반즈,임찬규,18:30,목,잠실,18034
660,20220922,NC,KIA,1,3,8.0,5.0,0,3.0,3.2,양현종,구창모,18:30,목,창원,7340
661,20220922,SSG,한화,10,1,1.0,10.0,0,6.4,3.8,노경은,장시환,18:30,목,문학,11471
662,20220922,삼성,KT,7,9,8.0,4.0,0,8.8,2.4,김재윤,이재익,18:30,목,대구,6006
663,20220922,키움,두산,2,5,3.0,9.0,0,6.0,7.8,김명신,정찬헌,18:30,목,고척,3063
664,20220923,LG,롯데,1,0,2.0,6.0,0,5.6,5.8,이민호,D. 스트레일리,18:30,금,잠실,19377
665,20220923,NC,KIA,5,2,8.0,5.0,0,3.2,2.6,D. 루친스키,임기영,18:30,금,창원,9871
666,20220923,SSG,한화,5,4,1.0,10.0,0,6.4,2.6,김광현,김기중,18:30,금,문학,16353
667,20220923,삼성,KT,5,3,8.0,4.0,0,8.0,4.2,김윤수,김민수,18:30,금,대구,8056
668,20220923,키움,두산,5,1,3.0,9.0,0,4.0,6.2,김동혁,B. 브랜든,18:30,금,고척,4040
669,20220924,LG,한화,0,2,2.0,10.0,0,5.0,3.2,장민재,C. 켈리,17:00,토,잠실,16775
670,20220924,NC,KIA,0,3,8.0,5.0,0,3.6,2.8,이의리,김태경,17:00,토,창원,12938
671,20220924,SSG,두산,14,5,1.0,9.0,0,7.2,5.6,이태양,박신지,17:00,토,문학,19253
672,20220924,키움,롯데,9,5,3.0,6.0,0,3.0,5.4,안우진,박세웅,17:00,토,고척,9442
673,20220925,NC,KT,1,9,8.0,4.0,0,2.6,4.8,엄상백,M. 더모디,14:00,일,창원,5148
674,20220925,SSG,LG,2,6,1.0,2.0,0,7.2,4.8,고우석,김택형,14:00,일,문학,23000
675,20220925,두산,한화,5,3,9.0,10.0,0,4.0,2.6,곽빈,윤호솔,14:00,일,잠실,9590
676,20220925,삼성,KIA,3,4,8.0,5.0,0,7.0,2.2,S. 놀린,A. 수아레즈,14:00,일,대구,17730
677,20220927,KT,두산,5,4,4.0,9.0,0,5.4,3.4,김민수,홍건희,18:30,화,수원,4196
678,20220927,NC,키움,6,5,8.0,3.0,0,2.4,4.6,류진욱,윤정현,18:30,화,창원,2571
679,20220927,한화,LG,0,1,10.0,2.0,0,2.0,3.8,김윤식,문동주,18:30,화,대전,3110
680,20220928,KT,두산,8,0,4.0,9.0,0,6.0,4.0,소형준,최승용,18:30,수,수원,5220
681,20220928,NC,삼성,4,3,7.0,8.0,0,2.6,5.8,구창모,원태인,18:30,수,창원,5164
682,20220928,한화,LG,1,4,10.0,2.0,0,2.0,1.8,임찬규,김민우,18:30,수,대전,2845
683,20220929,KIA,롯데,5,4,5.0,7.0,0,2.8,5.8,임기영,D. 스트레일리,18:30,목,광주,6294
684,20220929,LG,KT,3,5,2.0,4.0,0,2.4,6.8,심재민,이민호,18:30,목,잠실,10859
685,20220929,SSG,키움,9,14,1.0,3.0,0,6.8,5.2,김동혁,김택형,18:30,목,문학,13358
686,20220929,삼성,NC,3,0,8.0,6.0,0,4.4,3.2,D. 뷰캐넌,D. 루친스키,18:30,목,대구,7703
687,20220929,한화,두산,5,6,10.0,9.0,0,2.0,3.0,B. 브랜든,정우람,18:30,목,대전,2018
688,20220930,LG,NC,2,1,2.0,6.0,0,2.8,2.2,C. 켈리,김영규,18:30,금,잠실,11076
689,20220930,SSG,키움,7,3,1.0,3.0,0,8.0,7.0,김택형,김성진,18:30,금,문학,20422
690,20220930,삼성,두산,11,3,8.0,9.0,0,4.2,4.0,백정현,R. 스탁,18:30,금,대구,9081
691,20220930,한화,롯데,5,6,10.0,8.0,0,2.2,5.0,김도규,김범수,18:30,금,대전,4025
692,20221001,KIA,SSG,2,3,5.0,1.0,0,3.4,7.4,노경은,정해영,17:00,토,광주,13341
693,20221001,LG,NC,1,2,2.0,8.0,0,3.2,2.4,M. 더모디,배재준,17:00,토,잠실,17282
694,20221001,삼성,두산,4,3,8.0,9.0,0,5.0,3.6,김대우,김강률,17:00,토,대구,15964
695,20221002,LG,NC,0,2,2.0,7.0,0,2.2,2.6,하준영,송승기,14:00,일,잠실,15711
696,20221002,롯데,두산,3,1,8.0,9.0,0,4.4,3.2,박세웅,최원준,14:00,일,사직,14088
697,20221002,한화,KIA,1,10,10.0,5.0,0,2.8,3.2,S. 놀린,박준영,14:00,일,대전,11336
698,20221003,롯데,두산,3,9,8.0,9.0,1,3.6,2.6,이승진,나균안,14:00,월,사직,11162
699,20221003,한화,SSG,7,4,10.0,1.0,1,2.4,7.0,문동주,박종훈,14:00,월,대전,7023
700,20221004,KT,삼성,7,3,4.0,8.0,0,6.0,4.8,W. 벤자민,원태인,18:30,화,수원,5451
701,20221004,LG,KIA,3,8,2.0,5.0,0,2.0,4.8,이의리,임찬규,18:30,화,잠실,13385
702,20221005,KIA,LG,2,10,5.0,2.0,0,5.8,1.8,김윤식,T. 파노니,18:30,수,광주,5487
703,20221005,KT,삼성,4,7,4.0,8.0,0,6.8,4.8,D. 뷰캐넌,고영표,18:30,수,수원,7226
704,20221005,NC,롯데,7,3,6.0,8.0,0,1.8,4.2,구창모,서준원,18:30,수,창원,11326
705,20221005,두산,SSG,5,2,9.0,1.0,0,4.4,5.0,B. 브랜든,김광현,18:30,수,잠실,9474
706,20221006,KIA,LG,4,3,5.0,2.0,0,5.4,3.2,정해영,백승현,18:30,목,광주,5209
707,20221006,NC,SSG,6,1,6.0,1.0,0,2.4,5.0,D. 루친스키,최민준,18:30,목,창원,6064
708,20221006,두산,삼성,5,4,9.0,7.0,0,4.2,5.6,이승진,이승현,18:30,목,잠실,7350
709,20221006,한화,키움,3,2,10.0,3.0,0,3.8,7.2,윤대경,김재웅,18:30,목,대전,9802
710,20221007,KIA,KT,11,1,5.0,4.0,0,5.2,5.8,S. 놀린,소형준,18:30,금,광주,15175
711,20221007,NC,LG,2,7,6.0,2.0,0,3.6,3.4,강효종,M. 더모디,18:30,금,창원,6257
712,20221007,두산,삼성,2,8,9.0,7.0,0,4.6,5.8,우규민,곽빈,18:30,금,잠실,11681
713,20221008,KIA,KT,2,7,5.0,4.0,0,7.0,5.0,엄상백,남하준,17:00,토,광주,17231
714,20221008,NC,한화,6,5,6.0,10.0,0,3.8,4.2,송명기,윤대경,17:00,토,창원,12462
715,20221008,두산,키움,1,5,9.0,3.0,0,4.4,6.6,안우진,최원준,17:00,토,잠실,23511
716,20221008,롯데,LG,3,2,8.0,2.0,0,3.8,4.6,최준용,최동환,17:00,토,사직,22990
717,20221008,삼성,SSG,6,1,7.0,1.0,0,5.2,3.4,A. 수아레즈,박종훈,17:00,토,대구,24000
718,20221010,KT,NC,5,2,4.0,6.0,1,4.8,4.6,W. 벤자민,김태경,14:00,월,수원,10535
719,20221011,LG,KT,6,5,2.0,4.0,0,5.0,4.8,고우석,김재윤,18:30,화,잠실,10092
