index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
271,KT,Kiwoom,2,5,9.0,8.0,0,4.4,5.0,안우진,이선우,17:00,토,수원,9622,6,2023,0,0.0,22.5,38.0,20230610,5033.0,7563.8,win,0.4456163480553724,2.5,0.4230769230769231,"3, 0",0,134292.0,5121.0,1136.0,148148.0,4516.0,1119.0
272,NC,SSG,7,0,4.0,1.0,0,5.0,4.2,이재학,K. 맥카티,17:00,토,창원,11026,6,2023,0,0.0,23.3,28.0,20230610,5110.0,5596.0,win,0.6067992101716518,5.5,0.5471698113207547,"2, 1",0,159981.0,6765.0,1125.0,340330.0,10629.0,1840.0
273,Doosan,KIA,3,6,5.0,6.0,0,3.4,5.2,이의리,최승용,17:00,토,잠실,22233,6,2023,0,0.0,23.7,34.0,20230610,16250.0,12966.0,lose,0.4327685431058107,2.5,0.5192307692307693,"2, 1",0,125419.0,4864.0,722.0,393668.0,14258.0,2582.0
274,Samsung,Lotte,9,7,8.0,3.0,0,3.2,2.8,A. 수아레즈,한현희,17:00,토,대구,24000,6,2023,0,0.0,25.0,30.0,20230610,15893.0,11632.6,lose,0.3967085214672048,8.0,0.4259259259259259,"1, 2",0,360046.0,9203.0,1850.0,478075.0,15055.0,2459.0
275,Hanhwa,LG,7,0,10.0,2.0,0,4.2,4.0,R. 산체스,이민호,17:00,토,대전,11072,6,2023,0,1.0,22.0,24.0,20230610,6005.0,8344.0,win,0.4055152253349574,11.5,0.3846153846153846,"1, 1",1,495537.0,15505.0,3124.0,98110.0,1643.0,338.0
276,KT,Kiwoom,5,14,9.0,8.0,0,3.8,5.2,장재영,주권,17:00,일,수원,6806,6,2023,0,0.0,20.9,33.0,20230611,9622.0,8441.2,lose,0.4404517129029197,2.5,0.4150943396226415,"2, 1",0,83656.0,2591.0,656.0,247439.0,9572.0,1771.0
277,NC,SSG,8,4,4.0,1.0,0,5.8,3.6,김시훈,안상현,17:00,일,창원,7210,6,2023,0,0.5,23.0,22.0,20230611,11026.0,6610.8,win,0.6203752269517854,4.5,0.5555555555555556,"2, 1",0,233196.0,11479.0,1854.0,154708.0,3311.0,830.0
278,Doosan,KIA,3,2,5.0,6.0,0,3.6,5.2,곽빈,윤영철,17:00,일,잠실,18623,6,2023,0,14.0,22.6,24.0,20230611,22233.0,15327.0,lose,0.4277318557543828,1.5,0.5094339622641509,"1, 2",0,114138.0,3347.0,523.0,555797.0,23371.0,3750.0
279,Samsung,Lotte,6,4,8.0,4.0,0,4.0,4.2,홍정우,김도규,17:00,일,대구,18496,6,2023,0,0.0,24.4,21.0,20230611,24000.0,13528.0,win,0.4036356000839907,7.0,0.4363636363636363,"2, 1",0,578433.0,18893.0,3022.0,353239.0,9640.0,1718.0
280,Hanhwa,LG,7,13,10.0,2.0,0,3.6,3.8,유영찬,김기중,17:00,일,대전,7601,6,2023,0,0.0,22.4,20.0,20230611,11072.0,9550.4,win,0.4218800341135222,10.5,0.3962264150943396,"2, 1",0,627936.0,20276.0,3957.0,105548.0,2723.0,367.0
281,LG,Samsung,2,1,2.0,8.0,0,4.6,3.4,함덕주,최채흥,18:30,화,잠실,11103,6,2023,0,0.0,23.2,27.0,20230613,15096.0,17502.6,lose,0.5862180707567423,8.5,0.5964912280701754,"2, 1",0,35859.0,851.0,257.0,486013.0,11747.0,2445.0
282,NC,Doosan,4,11,3.0,5.0,0,6.2,3.4,장원준,이용준,18:30,화,창원,3699,6,2023,0,6.5,23.5,27.0,20230613,7210.0,6141.2,lose,0.6257017376360512,2.5,0.5636363636363636,"1, 2",0,193154.0,5697.0,1379.0,94204.0,3710.0,462.0
283,SSG,KT,8,1,1.0,9.0,0,4.0,4.0,R. 엘리아스,엄상백,18:30,화,문학,6568,6,2023,0,0.0,20.8,27.0,20230613,17007.0,13676.8,win,0.6031440951005443,12.0,0.625,"2, 1",0,79106.0,1524.0,334.0,40515.0,1347.0,460.0
284,Lotte,Hanhwa,7,5,4.0,10.0,0,4.8,4.8,진승현,문동주,18:30,화,사직,16007,6,2023,0,0.0,23.1,27.0,20230613,10504.0,17398.2,lose,0.5401138149909466,9.0,0.5555555555555556,"2, 1",0,205421.0,4748.0,797.0,275292.0,7968.0,1681.0
286,LG,Samsung,3,2,2.0,8.0,0,4.0,3.6,유영찬,D. 뷰캐넌,18:30,수,잠실,11725,6,2023,0,0.0,22.1,26.0,20230614,11103.0,15469.4,win,0.5647525605142558,9.5,0.603448275862069,"3, 0",0,64676.0,2170.0,438.0,320634.0,10075.0,1807.0
287,NC,Doosan,5,4,4.0,5.0,0,6.2,4.4,이용찬,홍건희,18:30,수,창원,3154,6,2023,0,5.5,21.8,37.0,20230614,3699.0,6245.0,lose,0.6074711765710229,1.5,0.5535714285714286,"1, 2",0,109387.0,3732.0,897.0,145773.0,7326.0,903.0
288,SSG,KT,4,14,1.0,9.0,0,3.8,3.6,배제성,박종훈,18:30,수,문학,6579,6,2023,0,0.0,20.8,26.0,20230614,6568.0,12841.4,win,0.5817507443354808,13.0,0.631578947368421,"3, 0",0,270311.0,8761.0,1389.0,46568.0,1517.0,399.0
289,Lotte,Hanhwa,4,8,4.0,10.0,0,5.8,5.2,한승주,D. 스트레일리,18:30,수,사직,10803,6,2023,0,5.5,21.4,37.0,20230614,16007.0,16001.6,win,0.5405833443315297,10.0,0.5636363636363636,"2, 1",0,402169.0,16247.0,2124.0,315139.0,8755.0,2229.0
291,LG,Samsung,9,3,1.0,7.0,0,4.6,3.8,이정용,홍정우,18:30,목,잠실,12023,6,2023,0,0.0,23.5,30.0,20230615,11725.0,13410.4,win,0.5659132116523631,10.5,0.6101694915254238,"3, 0",0,161393.0,6418.0,1113.0,291528.0,7259.0,1607.0
292,NC,Doosan,10,3,2.0,4.0,0,5.8,4.8,조민석,최원준,18:30,목,창원,3633,6,2023,0,0.0,21.2,42.0,20230615,3154.0,6039.8,win,0.6075142308424313,2.5,0.5614035087719298,"1, 2",0,208535.0,9382.0,1416.0,100159.0,3233.0,629.0
293,SSG,KT,3,7,1.0,8.0,0,3.6,5.0,고영표,오원석,18:30,목,문학,6736,6,2023,0,0.0,21.5,30.0,20230615,6579.0,12351.6,lose,0.5593136562632397,12.0,0.6206896551724138,"2, 1",0,159382.0,3668.0,886.0,51130.0,2030.0,478.0
294,Lotte,Hanhwa,4,5,3.0,9.0,0,5.4,6.6,박상원,김도규,18:30,목,사직,12594,6,2023,0,0.0,20.6,42.0,20230615,10803.0,13564.2,lose,0.5317140699723131,9.0,0.5535714285714286,"2, 1",0,340461.0,8595.0,1753.0,385962.0,15186.0,2857.0
296,KIA,NC,13,11,7.0,3.0,0,3.4,6.8,임기영,임정호,18:30,금,광주,10170,6,2023,0,0.0,23.2,22.0,20230616,6646.0,8388.2,win,0.5071595375064077,6.0,0.4642857142857143,"2, 1",0,468683.0,22003.0,3484.0,261422.0,12972.0,1967.0
297,KT,Samsung,7,6,9.0,8.0,0,5.8,4.2,김재윤,이승현,18:30,금,수원,6998,6,2023,0,0.0,21.5,38.0,20230616,6806.0,8771.0,win,0.4255610671082421,1.0,0.4210526315789473,"2, 1",0,80177.0,3655.0,832.0,366670.0,10791.0,2462.0
298,LG,Doosan,7,4,1.0,5.0,0,5.4,4.8,유영찬,이영하,18:30,금,잠실,18826,6,2023,0,0.0,24.5,25.0,20230616,12023.0,13767.4,lose,0.5746643809435558,6.5,0.6166666666666667,"2, 1",0,157824.0,7219.0,1201.0,30851.0,1007.0,254.0
299,SSG,Lotte,12,1,2.0,4.0,0,3.8,5.2,K. 맥카티,한현희,18:30,금,문학,18013,6,2023,0,0.0,22.4,25.0,20230616,6736.0,11192.2,lose,0.5504545591833037,4.0,0.6101694915254238,"2, 1",0,150721.0,3352.0,945.0,303932.0,6421.0,1350.0
300,Hanhwa,Kiwoom,2,2,10.0,6.0,0,6.4,5.2,R. 산체스,안우진,18:30,금,대전,7005,6,2023,0,0.0,23.1,24.0,20230616,7601.0,9735.6,win,0.4128070602133352,2.5,0.4035087719298245,"2, 1",0,532739.0,20540.0,3643.0,177316.0,5179.0,1263.0
301,KIA,NC,7,10,7.0,3.0,0,4.8,7.6,T. 와이드너,윤영철,17:00,토,광주,15992,6,2023,0,0.0,23.7,23.0,20230617,10170.0,9351.8,win,0.526895630049088,5.0,0.4736842105263157,"3, 0",0,574494.0,29315.0,3491.0,135791.0,5032.0,1085.0
302,KT,Samsung,6,5,9.0,9.0,0,6.8,3.6,이상동,백정현,17:00,토,수원,14935,6,2023,0,0.0,22.1,26.0,20230617,6998.0,7739.6,win,0.4458688326065284,1.0,0.4310344827586206,"2, 1",0,74937.0,3288.0,637.0,527672.0,15439.0,3356.0
303,LG,Doosan,4,7,1.0,5.0,0,6.8,5.0,곽빈,C. 켈리,17:00,토,잠실,22878,6,2023,0,0.0,25.6,21.0,20230617,18826.0,13754.6,win,0.5782420291229108,7.5,0.6229508196721312,"2, 1",0,156311.0,5409.0,1060.0,107277.0,3031.0,674.0
304,SSG,Lotte,8,5,2.0,4.0,0,6.2,4.0,이로운,구승민,17:00,토,문학,23000,6,2023,0,0.0,22.7,21.0,20230617,18013.0,10980.6,win,0.5698643487233875,5.0,0.6166666666666667,"3, 0",0,270529.0,7896.0,1576.0,116643.0,2548.0,540.0
305,Hanhwa,Kiwoom,6,9,10.0,7.0,0,5.4,4.6,이명종,강재민,17:00,토,대전,11008,6,2023,0,0.0,24.1,20.0,20230617,7005.0,8736.6,even,0.4247036506639274,2.5,0.4035087719298245,"1, 1",1,399215.0,12473.0,2972.0,233353.0,8206.0,1397.0
306,KIA,NC,7,7,6.0,2.0,0,5.8,8.0,양현종,이용준,17:00,일,광주,13967,6,2023,0,0.0,25.1,21.0,20230618,15992.0,11101.4,lose,0.5199920031987205,6.0,0.4655172413793103,"2, 1",0,686261.0,29978.0,3779.0,154495.0,6449.0,1142.0
307,KT,Samsung,5,7,7.0,8.0,0,7.0,3.4,문용익,Jeon Y.,17:00,일,수원,10137,6,2023,0,0.0,23.3,29.0,20230618,14935.0,8678.8,win,0.4485902056391774,2.0,0.4406779661016949,"2, 1",0,115477.0,4653.0,1022.0,2613858.0,66870.0,9794.0
308,LG,Doosan,15,3,1.0,4.0,0,5.0,5.8,A. 플럿코,장원준,17:00,일,잠실,19038,6,2023,0,0.0,27.0,26.0,20230618,22878.0,15311.0,lose,0.5719913885898816,6.5,0.6129032258064516,"2, 1",0,38549.0,1066.0,204.0,169528.0,6668.0,1081.0
309,SSG,Lotte,2,7,1.0,3.0,0,7.0,4.2,C. 반즈,R. 엘리아스,17:00,일,문학,19156,6,2023,0,0.0,23.5,26.0,20230618,23000.0,12179.2,win,0.5736698499317872,6.0,0.6229508196721312,"3, 0",0,381907.0,13394.0,2034.0,385869.0,10614.0,1945.0
310,Hanhwa,Kiwoom,5,6,9.0,5.0,0,5.2,3.6,하영민,남지민,17:00,일,대전,8163,6,2023,0,0.0,24.8,25.0,20230618,11008.0,8538.2,lose,0.4212492570684629,2.5,0.396551724137931,"1, 1",1,430262.0,12301.0,2800.0,270975.0,11292.0,1595.0
311,KT,Lotte,5,2,9.0,4.0,0,7.8,4.2,배제성,한현희,18:30,화,수원,5773,6,2023,0,0.0,22.0,36.0,20230620,10137.0,9699.6,lose,0.4462838410670887,6.0,0.4333333333333333,"3, 0",0,39325.0,1325.0,267.0,230104.0,5715.0,1262.0
312,NC,LG,8,4,3.0,1.0,0,8.6,7.6,송명기,이상영,18:30,화,창원,3433,6,2023,0,1.5,23.5,26.8,20230620,3633.0,5744.4,lose,0.6184525805317261,3.5,0.5666666666666667,"3, 0",0,133714.0,4414.0,983.0,47929.0,1135.0,240.0
313,Doosan,SSG,1,6,5.0,2.0,0,4.2,5.8,노경은,이영하,18:30,화,잠실,6186,6,2023,0,9.0,25.2,36.0,20230620,18623.0,14822.4,lose,0.4305705059203444,7.0,0.5,"1, 2",0,12505.0,320.0,61.0,309788.0,5669.0,1308.0
314,Samsung,Kiwoom,2,7,9.0,6.0,0,4.6,4.6,최원태,D. 뷰캐넌,18:30,화,대구,7667,6,2023,0,0.0,22.6,19.0,20230620,18496.0,14299.4,win,0.4091592025426177,2.0,0.4193548387096774,"1, 2",0,426314.0,9928.0,2132.0,207618.0,6379.0,1797.0
315,Hanhwa,KIA,4,6,10.0,7.0,0,5.2,7.2,S. 앤더슨,한승주,18:30,화,대전,5451,6,2023,0,0.0,23.4,20.0,20230620,8163.0,8969.8,win,0.4210165348181849,4.5,0.3898305084745763,"2, 1",0,418998.0,14091.0,3827.0,374881.0,13459.0,2381.0
316,KT,Lotte,8,2,7.0,3.0,0,6.0,3.8,고영표,나균안,18:30,수,수원,6024,6,2023,0,16.4375,19.8,17.0,20230621,5773.0,8929.8,win,0.4518591765596256,5.0,0.4426229508196721,"3, 0",0,72109.0,2942.0,760.0,286170.0,6383.0,1168.0
317,NC,LG,3,9,2.0,1.0,0,9.2,7.8,고우석,천사민,18:30,수,창원,3571,6,2023,0,17.5,21.7,13.2,20230621,3433.0,4225.8,win,0.6132061117098839,2.5,0.5737704918032787,"3, 0",0,203777.0,8221.0,1433.0,26653.0,614.0,184.0
318,Doosan,SSG,1,3,5.0,1.0,0,3.6,6.2,오원석,최원준,18:30,수,잠실,5473,6,2023,0,38.5,20.6,11.0,20230621,6186.0,14360.2,lose,0.4091992967875978,8.0,0.4918032786885246,"1, 2",0,62503.0,1342.0,313.0,320462.0,11010.0,1727.0
319,Samsung,Kiwoom,0,2,8.0,5.0,0,4.6,5.6,원종현,김대우,18:30,수,대구,7453,6,2023,0,7.5,21.3,15.0,20230621,7667.0,14409.0,lose,0.3975336668168673,3.0,0.4126984126984127,"1, 2",0,281787.0,7405.0,1762.0,235929.0,8796.0,1712.0
320,Hanhwa,KIA,7,4,9.0,6.0,0,4.4,8.2,F. 페냐,김유신,18:30,수,대전,5207,6,2023,0,2.0,21.0,14.0,20230621,5451.0,7845.6,lose,0.418871431095522,5.5,0.3833333333333333,"1, 2",0,362847.0,12122.0,2524.0,757994.0,37207.0,4653.0
321,KT,Lotte,4,2,7.0,3.0,0,6.2,3.4,W. 벤자민,이인복,18:30,목,수원,7861,6,2023,0,0.0,21.1,27.0,20230622,6024.0,8773.4,win,0.4624100575096964,4.0,0.4516129032258064,"3, 0",0,90988.0,4317.0,1124.0,136696.0,3225.0,487.0
322,NC,LG,3,4,2.0,1.0,0,7.8,7.8,박명근,천사민,18:30,목,창원,4997,6,2023,0,0.0,25.0,28.0,20230622,3571.0,3498.0,lose,0.6007116223527404,3.5,0.5645161290322581,"2, 1",0,149991.0,5278.0,1242.0,38441.0,1382.0,253.0
323,Doosan,SSG,3,5,5.0,1.0,0,3.2,6.2,K. 맥카티,김명신,18:30,목,잠실,7291,6,2023,0,0.0,22.7,23.0,20230622,5473.0,13753.0,lose,0.4063616036280036,9.0,0.4838709677419355,"0, 3",0,22333.0,566.0,116.0,318413.0,10088.0,1907.0
324,Samsung,Kiwoom,1,2,8.0,4.0,0,4.0,5.2,안우진,A. 수아레즈,18:30,목,대구,10176,6,2023,0,0.0,24.1,19.0,20230622,7453.0,14701.8,lose,0.3945987261146497,4.0,0.40625,"1, 2",0,287154.0,6835.0,1446.0,274201.0,13383.0,2095.0
325,Hanhwa,KIA,1,0,9.0,7.0,0,4.8,7.4,이태양,이의리,18:30,목,대전,7675,6,2023,0,0.0,22.1,19.0,20230622,5207.0,7366.8,win,0.4256819727462784,4.5,0.3934426229508196,"2, 1",0,405859.0,14592.0,2845.0,627381.0,29315.0,4408.0
326,KIA,KT,3,10,7.0,6.0,0,4.8,5.6,W. 쿠에바스,황동하,18:30,금,광주,9018,6,2023,0,0.0,24.2,18.0,20230623,13967.0,10868.8,win,0.5194478917577262,1.0,0.4590163934426229,0,0,626174.0,31386.0,4729.0,99441.0,4225.0,1360.0
327,LG,Lotte,1,2,1.0,4.0,0,7.2,3.6,박세웅,고우석,18:30,금,잠실,21089,6,2023,0,0.0,24.9,33.0,20230623,19038.0,16898.0,win,0.5887466709872106,7.5,0.6212121212121212,"2, 1",0,33053.0,1160.0,298.0,311468.0,7673.0,1245.0
328,NC,Hanhwa,2,6,2.0,9.0,0,6.2,4.6,R. 산체스,T. 와이드너,18:30,금,창원,6376,6,2023,0,0.0,23.5,27.2,20230623,4997.0,3757.6,lose,0.5978321008513348,9.5,0.5555555555555556,"2, 1",0,120671.0,3844.0,915.0,508144.0,16092.0,3097.0
329,SSG,Samsung,6,0,1.0,8.0,0,4.8,3.0,김광현,백정현,18:30,금,문학,12744,6,2023,0,0.0,23.7,33.0,20230623,19156.0,14696.8,win,0.5634942139802925,15.0,0.6307692307692307,"2, 1",0,313749.0,9707.0,1619.0,553964.0,16964.0,2721.0
330,Kiwoom,Doosan,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316,6,2023,0,0.0,25.2,33.0,20230623,8528.0,7168.8,win,0.5119030749610316,2.0,0.4776119402985074,"1, 2",0,295643.0,12023.0,2107.0,67072.0,1677.0,411.0
330,Kiwoom,Doosan,1,2,4.0,5.0,0,5.2,3.0,곽빈,하영민,18:30,금,고척,7316,6,2023,0,0.0,25.2,33.0,20230623,8528.0,7168.8,win,0.5119030749610316,2.0,0.4776119402985074,"1, 2",0,295643.0,12023.0,2107.0,67072.0,1677.0,411.0
331,KIA,KT,4,1,8.0,7.0,0,4.0,6.4,양현종,엄상백,17:00,토,광주,14043,6,2023,0,0.0,24.9,16.0,20230624,9018.0,11158.6,lose,0.5018214875813697,1.0,0.4516129032258064,"2, 1",0,727951.0,35202.0,4943.0,98610.0,4085.0,912.0
332,LG,Lotte,9,1,2.0,4.0,0,6.6,3.0,A. 플럿코,C. 반즈,17:00,토,잠실,23750,6,2023,0,0.0,27.2,39.0,20230624,21089.0,18770.8,lose,0.587205328910799,6.5,0.6119402985074627,"1, 2",0,14789.0,294.0,123.0,396893.0,12652.0,1908.0
333,NC,Hanhwa,1,7,3.0,10.0,0,4.6,4.6,문동주,이용준,17:00,토,창원,13791,6,2023,0,0.0,22.7,28.2,20230624,6376.0,4402.0,lose,0.5898607093793655,8.5,0.546875,"1, 2",0,155286.0,4002.0,1186.0,632495.0,18618.0,3685.0
334,SSG,Samsung,13,10,1.0,10.0,0,4.4,2.0,노경은,이승현,17:00,토,문학,20062,6,2023,0,0.0,25.3,39.0,20230624,12744.0,15929.8,win,0.586452032677061,16.0,0.6363636363636364,"2, 1",0,417916.0,14444.0,2378.0,359209.0,7428.0,1676.0
335,Kiwoom,Doosan,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717,6,2023,0,0.0,27.3,39.0,20230624,7316.0,7554.0,lose,0.5308236532956003,2.0,0.4705882352941176,"1, 2",0,237599.0,9830.0,1869.0,72390.0,2727.0,484.0
335,Kiwoom,Doosan,4,2,5.0,6.0,0,3.6,2.0,A. 후라도,B. 브랜든,17:00,토,고척,11717,6,2023,0,0.0,27.3,39.0,20230624,7316.0,7554.0,lose,0.5308236532956003,2.0,0.4705882352941176,"1, 2",0,237599.0,9830.0,1869.0,72390.0,2727.0,484.0
336,LG,Lotte,7,3,2.0,5.0,0,5.4,1.8,김진성,구승민,17:00,일,잠실,20846,6,2023,0,0.0,28.4,32.0,20230625,23750.0,21116.2,win,0.5975607603650035,7.5,0.6176470588235294,"2, 1",0,68717.0,2360.0,451.0,426869.0,10944.0,1608.0
337,SSG,Samsung,2,5,1.0,10.0,0,6.6,2.6,D. 뷰캐넌,조성훈,17:00,일,문학,14722,6,2023,0,0.0,27.2,32.0,20230625,20062.0,18595.0,win,0.5880830025221453,17.0,0.6417910447761194,"3, 0",0,548526.0,18270.0,2890.0,352216.0,7736.0,1667.0
338,Kiwoom,Doosan,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549,6,2023,0,0.0,28.7,32.0,20230625,11717.0,8682.2,win,0.5340716654325359,2.0,0.4782608695652174,"2, 1",0,347234.0,13220.0,2666.0,50489.0,1949.0,306.0
338,Kiwoom,Doosan,2,17,5.0,6.0,0,3.2,1.8,R. 알칸타라,I. 맥키니,14:00,일,고척,9549,6,2023,0,0.0,28.7,32.0,20230625,11717.0,8682.2,win,0.5340716654325359,2.0,0.4782608695652174,"2, 1",0,347234.0,13220.0,2666.0,50489.0,1949.0,306.0
340,SSG,LG,0,14,1.0,1.0,0,5.8,6.0,임찬규,오원석,18:30,화,문학,12244,6,2023,0,0.5,24.8,18.0,20230627,14722.0,17936.8,lose,0.5822180356967842,0.5,0.6323529411764706,"1, 2",0,192841.0,5472.0,1230.0,56635.0,1751.0,391.0
341,Doosan,NC,3,2,5.0,2.0,0,5.0,3.4,박치국,류진욱,18:30,화,잠실,5302,6,2023,0,3.0,26.1,18.0,20230627,7291.0,11961.2,win,0.4042339635112887,3.5,0.4848484848484848,"1, 2",0,31052.0,1097.0,167.0,38152.0,764.0,252.0
342,Lotte,Samsung,5,3,4.0,9.0,0,2.0,3.2,김원중,이승현,18:30,화,사직,11654,6,2023,0,12.0,24.4,18.75,20230627,12594.0,11994.8,win,0.5292147884917652,7.0,0.5,"1, 2",0,184704.0,3914.0,720.0,368508.0,8648.0,1606.0
343,Hanhwa,KT,4,1,9.0,6.0,0,5.0,5.6,F. 페냐,고영표,18:30,화,대전,4625,6,2023,0,7.0,25.5,14.0,20230627,7675.0,7500.8,win,0.4275600188294366,2.5,0.421875,"2, 1",0,418491.0,10754.0,2688.0,87651.0,2671.0,511.0
345,SSG,LG,6,8,2.0,1.0,0,5.2,7.0,박명근,노경은,18:30,수,문학,11045,6,2023,0,0.0,25.0,33.0,20230628,12244.0,15785.6,lose,0.5580554250821982,0.5,0.6231884057971014,"1, 2",0,214393.0,5427.0,1396.0,108088.0,4496.0,782.0
346,Doosan,NC,1,4,6.0,3.0,0,5.4,2.2,E. 페디,장원준,18:30,수,잠실,5400,6,2023,0,0.0,26.7,33.0,20230628,5302.0,8575.0,win,0.4338468808035076,2.5,0.4925373134328358,"1, 2",0,90561.0,3867.0,576.0,60793.0,1393.0,407.0
347,Lotte,Samsung,9,6,5.0,10.0,0,2.6,3.8,심재민,A. 수아레즈,18:30,수,사직,13787,6,2023,0,27.5,23.1,28.33333333333333,20230628,11654.0,12312.4,win,0.4767567567567567,8.0,0.5074626865671642,"1, 2",0,558493.0,12415.0,2030.0,382514.0,10151.0,1799.0
348,Hanhwa,KT,6,4,9.0,7.0,0,5.0,4.8,김범수,손동현,18:30,수,대전,5007,6,2023,0,5.5,23.3,28.33333333333333,20230628,4625.0,6224.2,win,0.452164755441142,1.5,0.4307692307692308,"2, 1",0,827140.0,30128.0,5096.0,85358.0,2453.0,617.0
349,KT,NC,3,2,7.0,3.0,0,4.0,2.4,박영현,류진욱,18:30,금,수원,4596,6,2023,0,9.125,24.3,36.0,20230630,7861.0,8946.0,lose,0.4660037257628631,6.0,0.4477611940298507,"0, 3",0,73568.0,2099.0,546.0,64660.0,1476.0,402.0
350,LG,KIA,5,4,1.0,9.0,0,7.8,2.6,박명근,임기영,18:30,금,잠실,20568,6,2023,0,0.5,26.1,33.0,20230630,20846.0,21520.2,lose,0.6018617590413011,13.0,0.6338028169014085,"2, 1",0,79546.0,1791.0,563.0,481761.0,18843.0,2775.0
351,Lotte,Doosan,1,0,5.0,6.0,0,4.0,5.0,김원중,홍건희,18:30,금,울산,6894,6,2023,0,10.5,23.4,24.25,20230630,13787.0,12969.0,win,0.4821774638271053,2.0,0.5147058823529411,"2, 1",0,227546.0,5711.0,1181.0,8593.0,193.0,49.0
352,Samsung,Hanhwa,1,6,10.0,9.0,0,4.8,4.8,문동주,최채흥,18:30,금,대구,8114,6,2023,0,21.0,24.0,14.0,20230630,10176.0,13558.4,win,0.3934923178644672,4.0,0.3857142857142857,"2, 1",0,283213.0,7342.0,1386.0,873056.0,25548.0,4552.0
353,Kiwoom,SSG,3,7,5.0,2.0,0,4.4,5.4,김광현,A. 후라도,18:30,금,고척,7164,6,2023,0,0.5,26.0,33.0,20230630,9549.0,9025.2,lose,0.5069441095626176,9.0,0.4861111111111111,"1, 2",0,253483.0,7708.0,1593.0,121004.0,2526.0,961.0
354,KT,NC,7,6,7.0,4.0,0,3.8,2.2,김재윤,이용찬,18:00,토,수원,9551,7,2023,0,0.0,25.7,33.0,20230701,4596.0,6878.2,win,0.4679718534179655,5.0,0.4558823529411764,"1, 2",0,67866.0,2866.0,699.0,66248.0,1619.0,413.0
355,LG,KIA,3,5,1.0,9.0,0,8.6,3.4,김기훈,A. 플럿코,18:00,토,잠실,23750,7,2023,0,0.0,28.5,27.0,20230701,20568.0,21058.2,win,0.6195783444325592,14.0,0.6388888888888888,"2, 1",0,229540.0,8489.0,1441.0,243216.0,8365.0,1545.0
356,Lotte,Doosan,1,2,4.0,6.0,0,3.8,4.6,곽빈,C. 반즈,18:00,토,울산,10013,7,2023,0,1.0,23.4,24.8,20230701,6894.0,11146.4,win,0.483823005884447,3.0,0.5217391304347826,"3, 0",0,441312.0,14533.0,2403.0,90853.0,3276.0,604.0
357,Samsung,Hanhwa,4,10,10.0,8.0,0,5.0,5.8,R. 산체스,D. 뷰캐넌,18:00,토,대구,18151,7,2023,0,0.0,25.8,21.0,20230701,8114.0,10381.2,lose,0.3805429864253393,5.0,0.380281690140845,"1, 2",0,296242.0,8080.0,1500.0,1230373.0,46037.0,5724.0
358,Kiwoom,SSG,6,3,5.0,2.0,0,4.8,5.6,I. 맥키니,R. 엘리아스,18:00,토,고척,10836,7,2023,0,0.0,28.0,27.0,20230701,7164.0,8854.8,lose,0.5148237592597618,10.0,0.4794520547945205,"1, 2",0,163294.0,4982.0,1147.0,174267.0,5942.0,1104.0
359,KT,NC,5,0,7.0,5.0,0,3.2,3.0,고영표,신민혁,17:00,일,수원,5406,7,2023,0,0.0,24.7,28.0,20230702,9551.0,6761.0,win,0.4700866948484631,4.0,0.463768115942029,"2, 1",0,101371.0,4068.0,1003.0,55088.0,1495.0,434.0
360,LG,KIA,3,1,1.0,9.0,0,7.4,3.8,정우영,S. 앤더슨,17:00,일,잠실,20959,7,2023,0,0.0,27.5,21.0,20230702,23750.0,22000.6,lose,0.6156516843389321,13.0,0.6301369863013698,"2, 1",0,72062.0,2391.0,412.0,194426.0,6882.0,1317.0
361,Lotte,Doosan,2,4,5.0,6.0,0,3.8,4.6,김명신,구승민,17:00,일,울산,7588,7,2023,0,0.0,25.7,29.0,20230702,10013.0,10988.4,lose,0.482292190521617,2.0,0.5142857142857142,"2, 1",0,272583.0,6075.0,1306.0,118341.0,4751.0,850.0
362,Samsung,Hanhwa,2,1,10.0,8.0,0,3.8,6.6,원태인,F. 페냐,17:00,일,대구,12395,7,2023,0,0.0,27.9,31.0,20230702,18151.0,10312.2,lose,0.3744476598104281,6.0,0.375,"0, 3",0,438637.0,10821.0,1973.0,1436350.0,50844.0,6645.0
363,Kiwoom,SSG,5,9,5.0,2.0,0,5.2,3.6,고효준,원종현,14:00,일,고척,9512,7,2023,0,0.0,26.5,21.0,20230702,10836.0,9316.4,win,0.5194731296101159,9.0,0.4864864864864865,"2, 1",0,265576.0,10175.0,1855.0,165410.0,4101.0,972.0
364,Samsung,Doosan,3,5,10.0,6.0,0,3.2,2.0,정철원,오승환,18:30,화,포항,4182,7,2023,0,4.5,25.0,17.0,20230704,12395.0,11257.8,win,0.3763945750654059,8.0,0.3835616438356164,"1, 2",0,242701.0,6123.0,1236.0,99300.0,2940.0,720.0
