index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens
352,Samsung,Hanhwa,1,6,10.0,9.0,0,4.8,4.8,문동주,최채흥,18:30,금,대구,8114,6,2023,0,21.0,24.0,14.0,20230630,10176.0,13558.4,win,0.3934923178644672,4.0,0.38571428571428573,"2, 1",0
353,Kiwoom,SSG,3,7,5.0,2.0,0,4.4,5.4,김광현,A. 후라도,18:30,금,고척,7164,6,2023,0,0.5,26.0,33.0,20230630,9549.0,9025.2,lose,0.5069441095626176,9.0,0.4861111111111111,"1, 2",0
354,KT,NC,7,6,7.0,4.0,0,3.8,2.2,김재윤,이용찬,18:00,토,수원,9551,7,2023,0,0.0,25.7,33.0,20230701,4596.0,6878.2,win,0.46797185341796554,5.0,0.45588235294117646,"1, 2",0
355,LG,KIA,3,5,1.0,9.0,0,8.6,3.4,김기훈,A. 플럿코,18:00,토,잠실,23750,7,2023,0,0.0,28.5,27.0,20230701,20568.0,21058.2,win,0.6195783444325592,14.0,0.6388888888888888,"2, 1",0
356,Lotte,Doosan,1,2,4.0,6.0,0,3.8,4.6,곽빈,C. 반즈,18:00,토,울산,10013,7,2023,0,1.0,23.4,24.8,20230701,6894.0,11146.4,win,0.48382300588444704,3.0,0.5217391304347826,"3, 0",0
357,Samsung,Hanhwa,4,10,10.0,8.0,0,5.0,5.8,R. 산체스,D. 뷰캐넌,18:00,토,대구,18151,7,2023,0,0.0,25.8,21.0,20230701,8114.0,10381.2,lose,0.38054298642533935,5.0,0.38028169014084506,"1, 2",0
358,Kiwoom,SSG,6,3,5.0,2.0,0,4.8,5.6,I. 맥키니,R. 엘리아스,18:00,토,고척,10836,7,2023,0,0.0,28.0,27.0,20230701,7164.0,8854.8,lose,0.5148237592597618,10.0,0.4794520547945205,"1, 2",0
359,KT,NC,5,0,7.0,5.0,0,3.2,3.0,고영표,신민혁,17:00,일,수원,5406,7,2023,0,0.0,24.7,28.0,20230702,9551.0,6761.0,win,0.47008669484846316,4.0,0.463768115942029,"2, 1",0
360,LG,KIA,3,1,1.0,9.0,0,7.4,3.8,정우영,S. 앤더슨,17:00,일,잠실,20959,7,2023,0,0.0,27.5,21.0,20230702,23750.0,22000.6,lose,0.6156516843389321,13.0,0.6301369863013698,"2, 1",0
361,Lotte,Doosan,2,4,5.0,6.0,0,3.8,4.6,김명신,구승민,17:00,일,울산,7588,7,2023,0,0.0,25.7,29.0,20230702,10013.0,10988.4,lose,0.482292190521617,2.0,0.5142857142857142,"2, 1",0
362,Samsung,Hanhwa,2,1,10.0,8.0,0,3.8,6.6,원태인,F. 페냐,17:00,일,대구,12395,7,2023,0,0.0,27.9,31.0,20230702,18151.0,10312.2,lose,0.37444765981042816,6.0,0.375,"0, 3",0
363,Kiwoom,SSG,5,9,5.0,2.0,0,5.2,3.6,고효준,원종현,14:00,일,고척,9512,7,2023,0,0.0,26.5,21.0,20230702,10836.0,9316.4,win,0.5194731296101159,9.0,0.4864864864864865,"2, 1",0
364,Samsung,Doosan,3,5,10.0,6.0,0,3.2,2.0,정철원,오승환,18:30,화,포항,4182,7,2023,0,4.5,25.0,17.0,20230704,12395.0,11257.8,win,0.37639457506540597,8.0,0.3835616438356164,"1, 2",0
365,Kiwoom,NC,8,4,5.0,5.0,0,5.8,2.8,안우진,이준호,18:30,화,고척,4474,7,2023,0,70.0,26.2,33.0,20230704,9512.0,9755.6,lose,0.5126963654134884,2.5,0.48,"2, 1",0
366,LG,KT,4,8,1.0,7.0,0,6.6,4.0,W. 벤자민,임찬규,18:30,수,잠실,9707,7,2023,0,14.5,24.8,26.0,20230705,20959.0,21974.6,win,0.6176657204875605,12.0,0.6351351351351351,"2, 1",0
367,SSG,KIA,3,17,2.0,9.0,0,5.0,3.2,윤영철,박종훈,18:30,수,문학,13025,7,2023,0,13.0,23.8,26.0,20230705,11045.0,14163.4,lose,0.553642218782765,12.5,0.6164383561643836,"3, 0",0
368,Samsung,Doosan,4,7,10.0,6.0,0,3.2,2.4,이영하,황동재,18:30,수,포항,5902,7,2023,0,11.5,27.6,24.5,20230705,4182.0,10603.6,lose,0.3750089137027731,9.0,0.3783783783783784,"1, 2",0
369,Kiwoom,NC,2,0,3.0,6.0,0,5.8,3.2,장재영,E. 페디,18:30,수,고척,4027,7,2023,0,16.0,24.4,26.0,20230705,4474.0,8307.0,win,0.5186850606827905,2.5,0.4868421052631579,"2, 1",0
370,Hanhwa,Lotte,5,3,8.0,6.0,0,5.4,3.6,한승주,나균안,18:30,수,대전,7760,7,2023,0,20.0,23.4,18.0,20230705,5007.0,5593.0,lose,0.456312656996085,4.0,0.4492753623188406,"2, 1",0
371,LG,KT,8,7,1.0,7.0,0,4.6,5.4,정우영,김민수,18:30,목,잠실,10736,7,2023,0,0.0,28.5,49.0,20230706,9707.0,19166.0,lose,0.610622875335,11.0,0.6266666666666667,"2, 1",0
372,SSG,KIA,6,7,2.0,9.0,0,5.6,6.4,양현종,김광현,18:30,목,문학,17513,7,2023,0,0.0,26.4,49.0,20230706,13025.0,14219.6,lose,0.5364478024901564,11.5,0.6081081081081081,"2, 1",0
373,Samsung,Doosan,1,5,10.0,4.0,0,2.8,3.6,B. 브랜든,최채흥,18:30,목,포항,6923,7,2023,0,0.0,27.2,43.0,20230706,5902.0,9748.8,lose,0.3728163145968862,10.0,0.37333333333333335,"0, 3",0
374,Kiwoom,NC,4,5,3.0,6.0,0,4.8,2.4,김시훈,이명종,18:30,목,고척,4013,7,2023,0,0.0,27.7,49.0,20230706,4027.0,7202.6,win,0.5217288615965989,2.5,0.4935064935064935,"2, 1",0
375,Hanhwa,Lotte,3,4,8.0,6.0,0,5.6,3.2,C. 반즈,문동주,18:30,목,대전,10061,7,2023,0,0.0,25.2,31.0,20230706,7760.0,6054.8,win,0.47764696280275054,3.0,0.45714285714285713,"3, 0",0
376,KT,KIA,2,6,7.0,9.0,0,6.0,6.8,최지민,손동현,18:30,금,수원,16315,7,2023,0,0.0,24.4,37.0,20230707,5406.0,6687.6,win,0.4777228050508216,1.0,0.4722222222222222,"1, 2",0
377,Doosan,Kiwoom,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123,7,2023,0,0.0,26.9,47.0,20230707,5400.0,5930.4,lose,0.4295135269431647,2.0,0.5135135135135135,"2, 1",0
377,Doosan,Kiwoom,10,0,4.0,4.0,0,4.6,5.0,곽빈,I. 맥키니,18:30,금,잠실,14123,7,2023,0,0.0,26.9,47.0,20230707,5400.0,5930.4,lose,0.4295135269431647,2.0,0.5135135135135135,"2, 1",0
378,KT,KIA,0,7,7.0,8.0,0,5.8,7.2,이의리,고영표,18:00,토,수원,18700,7,2023,0,2.875,24.1,17.0,20230708,16315.0,8745.8,lose,0.47741266549688943,1.0,0.4657534246575342,"1, 2",0
379,NC,Samsung,0,8,6.0,10.0,0,3.0,2.8,D. 뷰캐넌,신민혁,18:00,토,창원,12462,7,2023,0,2.5,22.7,17.25,20230708,13791.0,6433.6,lose,0.5787632327091659,10.5,0.5068493150684932,"2, 1",0
380,Doosan,Kiwoom,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676,7,2023,0,0.0,26.2,13.0,20230708,14123.0,7517.8,win,0.46629604218164045,3.0,0.52,"2, 1",0
380,Doosan,Kiwoom,5,2,3.0,4.0,0,6.2,3.8,R. 알칸타라,최원태,18:00,토,잠실,19676,7,2023,0,0.0,26.2,13.0,20230708,14123.0,7517.8,win,0.46629604218164045,3.0,0.52,"2, 1",0
381,Lotte,LG,3,12,6.0,1.0,0,2.2,4.6,A. 플럿코,박세웅,18:00,토,사직,19496,7,2023,0,14.0,21.7,17.25,20230708,7588.0,9987.2,win,0.4792752569298598,9.5,0.5068493150684932,"1, 2",0
382,Hanhwa,SSG,7,9,9.0,2.0,0,5.0,5.6,R. 엘리아스,R. 산체스,18:00,토,대전,12000,7,2023,0,6.0,23.3,15.0,20230708,10061.0,7025.6,even,0.47631661653122614,11.0,0.4507042253521127,"1, 1",1
383,KT,KIA,1,5,8.0,8.0,0,4.4,7.6,M. 산체스,배제성,17:00,일,수원,18700,7,2023,0,8.6875,23.9,27.0,20230709,18700.0,10913.6,lose,0.4678654197133779,1.0,0.4594594594594595,"0, 3",0
384,NC,Samsung,0,7,6.0,10.0,0,1.8,3.6,A. 수아레즈,송명기,17:00,일,창원,8522,7,2023,0,0.0,24.9,14.0,20230709,12462.0,8239.4,lose,0.5440541977849199,9.5,0.5,"2, 1",0
385,Doosan,Kiwoom,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472,7,2023,0,18.0,25.3,24.75,20230709,19676.0,10358.4,win,0.4711923836168617,4.0,0.5263157894736842,"3, 0",0
385,Doosan,Kiwoom,9,2,3.0,4.0,0,6.4,3.2,최원준,정찬헌,17:00,일,잠실,11472,7,2023,0,18.0,25.3,24.75,20230709,19676.0,10358.4,win,0.4711923836168617,4.0,0.5263157894736842,"3, 0",0
386,Lotte,LG,7,4,6.0,1.0,0,2.6,6.0,이인복,이정용,17:00,일,사직,15860,7,2023,0,2.0,24.5,14.0,20230709,19496.0,11555.6,lose,0.4650352401093994,10.5,0.5,"0, 3",0
387,Hanhwa,SSG,7,0,9.0,2.0,0,5.2,6.0,F. 페냐,오원석,17:00,일,대전,10168,7,2023,0,7.0,25.8,22.0,20230709,12000.0,7890.6,lose,0.47382381551163727,12.0,0.4444444444444444,"0, 2",1
388,Kiwoom,KT,2,4,5.0,8.0,0,2.0,3.6,W. 벤자민,안우진,18:30,화,고척,4217,7,2023,0,92.0,24.0,20.0,20230711,4013.0,6572.4,lose,0.5199002292663945,3.0,0.4691358024691358,"2, 1",0
389,KIA,Samsung,3,2,8.0,10.0,0,8.4,4.6,윤영철,원태인,18:30,수,광주,8470,7,2023,0,7.0,26.0,24.25,20230712,4816.0,9438.6,lose,0.49130500529260546,7.5,0.4794520547945205,"3, 0",0
390,LG,Hanhwa,1,2,1.0,9.0,0,6.2,4.6,문동주,C. 켈리,18:30,수,잠실,17812,7,2023,0,0.0,26.4,25.0,20230712,10736.0,17144.0,lose,0.6097560975609756,13.5,0.6282051282051282,"1, 2",0
391,NC,Lotte,11,2,6.0,5.0,0,1.8,3.8,E. 페디,나균안,18:30,수,창원,13074,7,2023,0,13.5,25.7,24.25,20230712,8522.0,9229.6,win,0.5330961982871901,1.0,0.49333333333333335,"1, 2",0
392,SSG,Doosan,1,4,2.0,3.0,0,5.4,7.2,B. 브랜든,문승원,18:30,수,문학,19699,7,2023,0,0.0,26.1,25.0,20230712,17513.0,13709.8,lose,0.534343351510927,5.0,0.5974025974025974,"3, 0",0
393,Kiwoom,KT,3,4,5.0,8.0,0,2.0,2.8,W. 쿠에바스,김재웅,18:30,수,고척,3890,7,2023,0,0.0,26.9,25.0,20230712,4217.0,5248.6,lose,0.4869018112488084,3.0,0.4634146341463415,"2, 1",0
394,KIA,Samsung,1,4,8.0,10.0,0,5.6,4.4,D. 뷰캐넌,양현종,18:30,목,광주,7085,7,2023,0,4.0,26.4,21.0,20230713,8470.0,8339.2,win,0.5381124170836727,8.5,0.4864864864864865,"3, 0",0
395,NC,Lotte,13,3,6.0,6.0,0,3.2,3.8,T. 와이드너,C. 반즈,18:30,목,창원,10316,7,2023,0,7.0,26.4,23.8,20230713,13074.0,10845.0,win,0.5456944414204533,0.0,0.5,"2, 1",0
396,Kiwoom,KT,0,9,6.0,8.0,0,1.8,2.2,고영표,I. 맥키니,18:30,목,고척,4520,7,2023,0,82.0,25.4,24.0,20230713,3890.0,4124.2,lose,0.4855937692013883,3.0,0.4578313253012048,"1, 2",0
397,KIA,Doosan,2,5,8.0,3.0,0,4.4,6.6,R. 알칸타라,M. 산체스,18:30,금,광주,9779,7,2023,0,0.0,26.7,27.0,20230721,7085.0,7952.6,win,0.5332963374028857,4.5,0.48,"2, 1",0
398,LG,SSG,4,6,1.0,2.0,0,5.8,3.8,김광현,C. 켈리,18:30,금,잠실,17524,7,2023,0,0.0,30.2,65.0,20230721,17812.0,16592.8,lose,0.6119369506493673,2.5,0.620253164556962,"3, 0",0
399,Lotte,Kiwoom,2,0,6.0,6.0,0,3.8,1.8,C. 반즈,안우진,18:30,금,사직,13431,7,2023,0,0.0,24.9,23.0,20230721,15860.0,11970.2,win,0.47008669484846316,3.5,0.4935064935064935,"2, 1",0
400,Samsung,KT,2,7,10.0,7.0,0,4.4,3.6,W. 쿠에바스,장필준,18:30,금,대구,7833,7,2023,0,0.0,26.2,36.0,20230721,6923.0,9510.6,lose,0.3684554660712862,7.0,0.3875,"1, 2",0
401,Hanhwa,NC,3,9,9.0,4.0,0,4.8,5.8,E. 페디,R. 산체스,18:30,금,대전,8475,7,2023,0,5.0,26.0,45.0,20230721,10168.0,8999.2,lose,0.4847596390636471,3.5,0.4594594594594595,"3, 0",0
402,Lotte,Kiwoom,3,5,5.0,7.0,0,3.4,1.4,A. 후라도,박세웅,18:00,토,사직,14266,7,2023,0,0.5,24.6,16.0,20230722,13431.0,13277.6,win,0.4472151356205482,4.5,0.5,"2, 1",0
403,Samsung,KT,5,2,10.0,7.0,0,4.6,5.0,김태훈,박영현,18:00,토,대구,10356,7,2023,0,0.0,25.4,15.0,20230722,7833.0,7447.0,lose,0.38995295576383066,8.0,0.38271604938271603,"1, 2",0
404,Hanhwa,NC,5,7,9.0,4.0,0,4.4,6.6,이용찬,박상원,18:00,토,대전,10021,7,2023,0,1.0,24.1,19.0,20230722,8475.0,9692.8,lose,0.4776564712986108,4.5,0.4533333333333333,"2, 1",0
405,Lotte,Kiwoom,6,7,6.0,6.0,0,3.4,2.0,김동혁,김원중,17:00,일,사직,11470,7,2023,0,0.5,26.7,11.4,20230723,14266.0,14128.2,lose,0.4450046871571893,3.5,0.4936708860759494,"1, 2",0
406,Samsung,KT,7,8,10.0,7.0,0,4.0,5.2,이상동,김태훈,17:00,일,대구,8613,7,2023,0,0.0,27.4,10.0,20230723,10356.0,7039.2,win,0.3948628848806176,7.0,0.3902439024390244,"2, 1",0
407,KT,LG,4,1,7.0,1.0,0,6.0,5.8,W. 벤자민,A. 플럿코,18:30,화,수원,7948,7,2023,0,2.3125,26.5,23.0,20230725,18700.0,13734.4,win,0.46260445281134144,10.5,0.48148148148148145,"1, 2",0
408,NC,KIA,5,3,4.0,8.0,0,8.0,3.6,김태현,최지민,18:30,화,창원,5668,7,2023,0,1.5,27.0,16.8,20230725,10316.0,11633.0,even,0.558956694955699,3.5,0.5189873417721519,"1, 1",1
409,Doosan,Lotte,8,5,3.0,7.0,0,6.6,3.2,B. 브랜든,나균안,18:30,화,잠실,12700,7,2023,0,0.0,28.6,18.0,20230725,11472.0,11194.6,lose,0.48209529578393207,4.5,0.5443037974683544,"2, 1",0
410,Samsung,SSG,5,1,10.0,2.0,0,4.0,4.4,A. 수아레즈,오원석,18:30,화,대구,5557,7,2023,0,0.0,27.8,17.0,20230725,8613.0,7925.4,lose,0.39562175969595365,17.0,0.3855421686746988,"1, 2",0
411,Kiwoom,Hanhwa,6,16,5.0,9.0,0,3.0,4.8,장시환,이명종,18:30,화,고척,9886,7,2023,0,3.5,27.8,18.0,20230725,4520.0,4133.4,lose,0.472992700729927,5.5,0.45977011494252873,"2, 0",1
412,KT,LG,4,3,6.0,1.0,0,6.0,4.4,손동현,고우석,18:30,수,수원,8134,7,2023,0,1.4375,26.9,18.0,20230726,7948.0,13413.8,win,0.488448268476015,9.5,0.4878048780487805,"2, 1",0
413,NC,KIA,3,13,4.0,8.0,0,9.0,2.8,M. 산체스,송명기,18:30,수,창원,6325,7,2023,0,0.0,28.1,30.0,20230726,5668.0,10008.4,win,0.5699984476341566,4.5,0.525,"2, 0",1
414,Doosan,Lotte,2,7,3.0,7.0,0,6.2,3.8,A. 윌커슨,곽빈,18:30,수,잠실,13620,7,2023,0,3.0,27.8,14.0,20230726,12700.0,12674.2,win,0.4956835336642969,5.5,0.55,"3, 0",0
415,Samsung,SSG,7,8,10.0,2.0,0,4.6,3.4,문승원,김태훈,18:30,수,대구,6955,7,2023,0,1.5,27.5,18.0,20230726,5557.0,7856.4,win,0.4014982899951143,16.0,0.39285714285714285,"2, 1",0
416,Kiwoom,Hanhwa,4,5,6.0,9.0,0,3.6,6.6,박상원,김동혁,18:30,수,고척,11324,7,2023,0,0.5,28.8,14.0,20230726,9886.0,5305.2,lose,0.4626192243988806,5.5,0.45454545454545453,"2, 1",0
417,KT,LG,6,9,5.0,1.0,0,5.0,2.6,정우영,이상동,18:30,목,수원,8413,7,2023,0,0.0,26.8,24.0,20230727,8134.0,13959.4,win,0.48982293723497233,8.5,0.4939759036144578,"2, 1",0
418,NC,KIA,4,0,4.0,8.0,0,7.4,4.4,E. 페디,양현종,18:30,목,창원,7279,7,2023,0,0.0,29.2,32.0,20230727,6325.0,8781.0,lose,0.5551617577102269,3.5,0.5185185185185185,"1, 1",1
419,Doosan,Lotte,1,9,3.0,7.0,0,5.6,4.6,C. 반즈,최원준,18:30,목,잠실,12511,7,2023,0,0.0,28.7,24.0,20230727,13620.0,14318.2,lose,0.48863783085861845,4.5,0.5432098765432098,"2, 1",0
420,Samsung,SSG,6,5,10.0,2.0,0,5.2,3.2,최지광,백승건,18:30,목,대구,7663,7,2023,0,0.0,28.0,25.0,20230727,6955.0,7862.8,lose,0.4021117221796106,17.0,0.38823529411764707,"2, 1",0
421,Kiwoom,Hanhwa,2,0,7.0,9.0,0,4.4,6.2,안우진,R. 산체스,18:30,목,고척,11650,7,2023,0,0.0,29.4,24.0,20230727,11324.0,6767.4,lose,0.4617470246911429,5.5,0.449438202247191,"1, 2",0
422,KIA,Lotte,6,5,8.0,7.0,0,3.8,6.0,이의리,박세웅,18:30,금,광주,10295,7,2023,0,0.0,27.7,23.0,20230728,9779.0,7099.8,lose,0.528462661426165,2.0,0.46835443037974683,"1, 2",0
423,NC,KT,2,10,4.0,7.0,0,5.6,4.8,엄상백,김영규,18:30,금,창원,4676,7,2023,0,0.0,29.5,36.0,20230728,7279.0,8532.4,win,0.5601831074409838,3.0,0.524390243902439,"0, 3",0
424,SSG,Hanhwa,3,4,2.0,9.0,0,4.2,5.8,주현상,서진용,18:30,금,문학,14386,7,2023,0,0.0,29.5,33.0,20230728,19699.0,14705.2,win,0.5220278685913239,10.5,0.5853658536585366,"1, 1",1
425,Doosan,LG,2,9,3.0,1.0,0,4.0,3.6,C. 켈리,R. 알칸타라,18:30,금,잠실,16987,7,2023,0,0.0,30.0,33.0,20230728,12511.0,13995.8,win,0.47760228368872193,5.5,0.5365853658536586,"1, 2",0
426,Kiwoom,Samsung,5,5,7.0,10.0,0,4.8,6.0,A. 후라도,원태인,18:30,금,고척,7755,7,2023,0,0.0,30.6,33.0,20230728,11650.0,8254.0,lose,0.46447183647995005,5.0,0.45555555555555555,"3, 0",0
427,KIA,Lotte,4,1,8.0,7.0,0,4.8,6.4,윤영철,이인복,18:00,토,광주,14754,7,2023,0,0.0,29.5,19.0,20230729,10295.0,8089.0,win,0.53395509526825,2.0,0.475,"2, 1",0
428,NC,KT,2,8,4.0,5.0,0,4.2,6.4,배제성,정구범,18:00,토,창원,8309,7,2023,0,0.0,30.1,32.0,20230729,4676.0,6852.8,lose,0.5487606586144584,2.0,0.5180722891566265,"0, 3",0
429,SSG,Hanhwa,6,3,2.0,9.0,0,4.6,6.0,박종훈,장민재,18:00,토,문학,21344,7,2023,0,0.0,29.4,33.0,20230729,14386.0,15133.6,lose,0.5167694750613355,9.5,0.5783132530120482,"1, 2",0
430,Doosan,LG,6,7,3.0,1.0,0,3.6,5.2,고우석,홍건희,18:00,토,잠실,21126,7,2023,0,0.0,29.7,33.0,20230729,16987.0,13458.0,lose,0.4683077578047492,6.5,0.5301204819277109,"1, 2",0
431,Kiwoom,Samsung,2,7,7.0,10.0,0,4.8,6.0,D. 뷰캐넌,김동혁,18:00,토,고척,11851,7,2023,0,0.0,30.8,33.0,20230729,7755.0,9027.0,even,0.46493269604283133,5.0,0.45555555555555555,"2, 0",1
432,KIA,Lotte,6,3,8.0,7.0,0,5.2,5.4,T. 파노니,한현희,17:00,일,광주,11796,7,2023,0,0.5,28.4,20.0,20230730,14754.0,10076.6,win,0.53792,2.0,0.48148148148148145,"3, 0",0
433,NC,KT,2,5,5.0,5.0,0,3.2,6.4,W. 벤자민,신민혁,17:00,일,창원,6181,7,2023,0,0.0,29.3,30.0,20230730,8309.0,6451.4,lose,0.5403512940178192,1.0,0.5119047619047619,"0, 3",0
434,SSG,Hanhwa,6,1,2.0,9.0,0,4.6,5.6,오원석,김범수,17:00,일,문학,18158,7,2023,0,0.0,29.7,19.0,20230730,21344.0,17193.4,win,0.5203996669442131,10.5,0.5833333333333334,"1, 2",0
435,Doosan,LG,0,10,3.0,1.0,0,3.8,5.8,조원태,B. 브랜든,17:00,일,잠실,19500,7,2023,0,0.0,29.4,19.0,20230730,21126.0,15388.8,lose,0.4675140310333443,7.5,0.5238095238095238,"0, 3",0
436,Kiwoom,Samsung,6,10,7.0,10.0,0,3.8,6.0,백정현,장재영,14:00,일,고척,11235,7,2023,0,49.5,29.7,19.0,20230730,11851.0,10493.2,lose,0.4589383613608925,4.0,0.45054945054945056,"1, 1",1
437,KT,SSG,8,0,4.0,2.0,0,6.6,5.6,고영표,K. 맥카티,18:30,화,수원,7831,8,2023,0,0.0,28.0,39.0,20230801,8413.0,12379.0,lose,0.4862697554392712,7.0,0.5057471264367817,"2, 1",0
438,LG,Kiwoom,4,2,1.0,7.0,0,7.6,3.8,임찬규,I. 맥키니,18:30,화,잠실,12159,8,2023,0,0.0,30.7,31.0,20230801,17524.0,15347.6,win,0.6081389131230124,15.0,0.6162790697674418,"1, 1",1
439,Lotte,NC,3,6,7.0,5.0,0,5.0,2.6,임정호,진승현,18:30,화,사직,13326,8,2023,0,0.0,28.4,15.0,20230801,11470.0,14904.6,win,0.44461538461538463,2.5,0.47674418604651164,"1, 2",0
440,Samsung,KIA,8,11,10.0,8.0,0,7.0,5.8,최지민,우규민,18:30,화,포항,6912,8,2023,0,0.0,29.8,23.0,20230801,7663.0,7828.8,lose,0.4046796512329411,7.0,0.4090909090909091,"1, 2",0
441,Hanhwa,Doosan,3,8,9.0,4.0,0,2.6,2.2,곽빈,문동주,18:30,화,대전,10225,8,2023,0,0.0,28.6,28.0,20230801,10021.0,10145.0,win,0.4751252201260556,5.5,0.45121951219512196,"0, 3",0
442,KT,SSG,1,0,4.0,2.0,0,7.4,4.0,W. 쿠에바스,김광현,18:30,수,수원,7780,8,2023,0,1.8125,27.4,37.0,20230802,7831.0,10205.2,win,0.5167017823586356,6.0,0.5113636363636364,"3, 0",0
443,LG,Kiwoom,6,3,1.0,8.0,0,7.8,3.4,함덕주,안우진,18:30,수,잠실,11740,8,2023,0,0.0,30.7,33.0,20230802,12159.0,13587.6,win,0.6211380389245373,16.0,0.6206896551724138,"1, 1",1
444,Lotte,NC,6,3,8.0,5.0,0,4.2,3.2,C. 반즈,E. 페디,18:30,수,사직,11444,8,2023,0,0.0,28.8,27.0,20230802,13326.0,13670.6,lose,0.4492408733669575,3.5,0.47126436781609193,"0, 3",0
445,Samsung,KIA,7,6,10.0,8.0,0,7.2,5.4,오승환,정해영,18:30,수,포항,6477,8,2023,0,0.0,29.8,20.0,20230802,6912.0,7140.0,lose,0.4176282283655589,8.0,0.4044943820224719,"1, 2",0
446,Hanhwa,Doosan,1,4,9.0,4.0,0,2.2,3.4,박치국,김범수,18:30,수,대전,9011,8,2023,0,0.0,28.3,29.0,20230802,10225.0,10177.8,lose,0.473352282821105,6.5,0.4457831325301205,"0, 3",0
447,KT,SSG,3,1,4.0,2.0,0,6.4,3.0,엄상백,R. 엘리아스,18:30,목,수원,7521,8,2023,0,0.0,27.2,26.0,20230803,7780.0,8021.2,win,0.517872713897402,5.0,0.5168539325842697,"3, 0",0
448,LG,Kiwoom,5,4,1.0,8.0,0,7.2,3.6,정우영,양현,18:30,목,잠실,12179,8,2023,0,0.0,30.3,23.0,20230803,11740.0,13994.2,win,0.6232138731924591,17.0,0.625,"2, 1",0
449,Lotte,NC,1,8,6.0,5.0,0,3.6,3.0,T. 와이드너,박세웅,18:30,목,사직,10162,8,2023,0,0.0,29.6,21.0,20230803,11444.0,12787.4,win,0.45355971164867365,2.5,0.4772727272727273,"1, 2",0
450,Samsung,KIA,8,12,10.0,8.0,0,7.4,6.6,이의리,원태인,18:30,목,포항,6357,8,2023,0,0.0,31.1,21.0,20230803,6477.0,6712.8,win,0.42000514062309763,7.0,0.4111111111111111,"2, 1",0
451,Hanhwa,Doosan,5,2,10.0,4.0,0,2.4,4.0,F. 페냐,R. 알칸타라,18:30,목,대전,9024,8,2023,0,0.0,28.7,19.0,20230803,9011.0,9580.0,lose,0.46956466872548436,7.5,0.44047619047619047,"0, 3",0
452,KIA,Hanhwa,9,3,7.0,9.0,0,7.8,2.6,윤영철,장민재,18:30,금,광주,11495,8,2023,0,0.0,29.5,13.0,20230804,11796.0,10741.8,win,0.5415944540727903,4.0,0.49411764705882355,"1, 2",0
453,NC,Kiwoom,4,2,5.0,8.0,0,4.2,3.4,김시훈,정찬헌,18:30,금,창원,5107,8,2023,0,0.0,30.5,19.0,20230804,6181.0,6554.0,lose,0.5361284299669923,7.5,0.5113636363636364,"1, 2",0
454,Doosan,KT,3,4,4.0,3.0,0,4.0,5.0,배제성,정철원,18:30,금,잠실,6358,8,2023,0,0.0,30.6,22.0,20230804,19500.0,16748.8,win,0.45463917525773195,1.0,0.5227272727272727,"1, 2",0
455,Lotte,SSG,1,4,7.0,2.0,0,2.8,2.6,노경은,이인복,18:30,금,사직,8545,8,2023,0,0.0,29.2,19.0,20230804,10162.0,12133.6,lose,0.44543704654261884,8.5,0.47191011235955055,"1, 2",0
456,Samsung,LG,5,4,10.0,1.0,0,8.0,6.4,김태훈,이우찬,18:30,금,대구,10856,8,2023,0,0.0,30.5,20.0,20230804,6357.0,6872.8,win,0.41733444550898824,20.0,0.4065934065934066,"0, 3",0
457,KIA,Hanhwa,9,3,6.0,10.0,0,8.8,2.6,T. 파노니,한승혁,18:00,토,광주,13487,8,2023,0,0.0,30.3,18.0,20230805,11495.0,11623.8,win,0.5534181240063593,5.0,0.5,"1, 2",0
458,NC,Kiwoom,4,3,5.0,8.0,0,4.6,3.4,임정호,김성진,18:00,토,창원,8244,8,2023,0,0.0,30.3,20.2,20230805,5107.0,6310.4,win,0.5457526454985918,8.5,0.5168539325842697,"2, 1",0
459,Doosan,KT,7,4,5.0,3.0,0,3.4,4.2,B. 브랜든,W. 벤자민,18:00,토,잠실,8847,8,2023,0,0.0,30.8,20.0,20230805,6358.0,15296.4,lose,0.46149683924353,1.0,0.5168539325842697,"0, 3",0
460,Lotte,SSG,6,9,7.0,2.0,0,2.8,2.2,노경은,김원중,18:00,토,사직,10670,8,2023,0,0.0,29.0,20.2,20230805,8545.0,10989.4,lose,0.4420990117102438,9.5,0.4666666666666667,"1, 2",0
461,Samsung,LG,6,3,10.0,1.0,0,7.6,5.8,백정현,조원태,18:00,토,대구,15879,8,2023,0,0.0,31.4,19.0,20230805,10856.0,7653.0,win,0.41926902731023313,19.0,0.41304347826086957,"1, 2",0
462,KIA,Hanhwa,4,4,6.0,10.0,0,9.4,3.0,정해영,이태양,17:00,일,광주,10125,8,2023,0,0.0,29.7,20.0,20230806,13487.0,12365.4,win,0.5600830293118632,6.0,0.5057471264367817,"2, 1",0
