index,home,away,home_score,away_score,home_rank,away_rank,공휴일,merged_ex_score,merged_ex_score_away,pitcher1,pitcher2,time,요일,구장,관중수,month,year,first_game,rain,temp,pm10,date,before_attendance,before_5game_avg,last_match,pythagorean_expectation,games_back,home_win_rate,3game_results,3game_evens,home_view,home_recommend,home_reply,away_view,away_recommend,away_reply
282,Kiwoom,KT,5,5,2.0,7.0,0,3.4,5.0,E. 요키시,소형준,18:30,수,고척,1342,6,2022,0,0.0,20.7,19.0,20220608,1904.0,4198.4,win,0.545656066160798,8.5,0.6071428571428571,"3, 0",0,193389.0,8706.0,1601.0,24227.0,645.0,215.0
283,KIA,LG,5,1,4.0,3.0,0,3.6,5.2,임기영,이민호,18:30,목,광주,7606,6,2022,0,0.0,21.1,25.0,20220609,6812.0,11628.4,lose,0.5654111405835544,1.5,0.5454545454545454,"0, 3",0,349004.0,19743.0,3081.0,198624.0,7875.0,1351.0
284,NC,SSG,5,4,10.0,1.0,0,3.8,1.8,류진욱,서진용,18:30,목,창원,3010,6,2022,0,0.0,19.0,34.0,20220609,2316.0,5946.6,even,0.4200099898317783,16.5,0.3571428571428571,"2, 0",1,48718.0,1388.0,356.0,170660.0,5116.0,969.0
285,Doosan,Hanhwa,16,7,6.0,9.0,0,5.6,5.2,이영하,문동주,18:30,목,잠실,6612,6,2022,0,0.5,20.9,24.0,20220609,4882.0,12410.2,lose,0.5099790459952356,5.5,0.4814814814814814,"2, 1",0,97221.0,3109.0,602.0,218702.0,7593.0,1264.0
286,Lotte,Samsung,7,6,8.0,5.0,0,2.4,6.4,김유영,장필준,18:30,목,사직,5236,6,2022,0,0.0,19.0,34.0,20220609,4733.0,7341.0,lose,0.4105974785309702,3.0,0.4444444444444444,"0, 3",0,175247.0,4568.0,939.0,406893.0,17582.0,2602.0
287,Kiwoom,KT,1,7,2.0,7.0,0,4.0,3.2,엄상백,T. 애플러,18:30,목,고척,1414,6,2022,0,0.0,21.2,24.0,20220609,1342.0,3400.8,even,0.5446865273454868,8.5,0.6071428571428571,"2, 0",1,127990.0,5294.0,1032.0,32611.0,1311.0,284.0
289,LG,Doosan,10,7,3.0,6.0,0,5.0,8.2,C. 켈리,곽빈,18:30,금,잠실,11791,6,2022,0,0.0,21.3,27.0,20220610,14964.0,15866.2,lose,0.5862180707567423,4.0,0.5614035087719298,"1, 2",0,125036.0,3748.0,938.0,88467.0,2975.0,572.0
290,SSG,Hanhwa,9,2,1.0,9.0,0,2.4,6.0,오원석,장민재,18:30,금,문학,9958,6,2022,0,3.5,20.5,27.0,20220610,5525.0,10451.6,win,0.6151366430748566,15.0,0.6428571428571429,"2, 1",0,66038.0,1877.0,326.0,256032.0,8272.0,1438.0
291,Lotte,KT,4,9,8.0,7.0,0,3.4,3.6,배제성,박세웅,18:30,금,사직,4902,6,2022,0,0.0,20.0,27.4,20220610,5236.0,6825.2,win,0.4150275612014434,0.5,0.4545454545454545,"1, 2",0,241700.0,7143.0,1442.0,48679.0,2505.0,500.0
292,Samsung,NC,1,9,5.0,10.0,0,6.6,4.0,구창모,황동재,18:30,금,대구,10012,6,2022,0,0.0,22.2,21.0,20220610,16425.0,9534.8,win,0.4833379616773118,7.0,0.4912280701754385,"2, 1",0,282630.0,11050.0,1864.0,91839.0,3705.0,754.0
294,LG,Doosan,4,5,3.0,7.0,0,5.6,8.6,정철원,이정용,17:00,토,잠실,19035,6,2022,0,0.0,24.3,28.0,20220611,11791.0,14004.4,win,0.5851934266720108,5.0,0.5689655172413793,"1, 2",0,173330.0,6970.0,1187.0,119767.0,4771.0,768.0
295,SSG,Hanhwa,4,2,1.0,10.0,0,3.8,3.6,김택형,강재민,17:00,토,문학,20078,6,2022,0,0.0,24.3,28.0,20220611,9958.0,10465.2,win,0.5916201911419183,16.0,0.6491228070175439,"2, 1",0,139640.0,5374.0,848.0,101717.0,2536.0,638.0
296,Lotte,KT,0,4,8.0,7.0,0,4.0,4.6,고영표,나균안,17:00,토,사직,10087,6,2022,0,0.0,20.5,33.0,20220611,4902.0,5587.0,lose,0.4073142763535097,1.5,0.4464285714285714,"1, 2",0,117486.0,3124.0,600.0,67684.0,3692.0,776.0
297,Samsung,NC,1,4,5.0,10.0,0,5.2,4.8,김진호,장필준,17:00,토,대구,14155,6,2022,0,0.0,20.9,21.0,20220611,10012.0,10121.0,lose,0.4769353598675261,6.0,0.4827586206896552,"2, 1",0,261923.0,8579.0,1664.0,125309.0,4523.0,957.0
299,LG,Doosan,9,6,3.0,7.0,0,5.2,6.4,이정용,R. 스탁,17:00,일,잠실,15235,6,2022,0,0.0,24.4,25.0,20220612,19035.0,14324.4,lose,0.582009697375021,4.0,0.559322033898305,"1, 2",0,117077.0,3610.0,692.0,211754.0,9951.0,1357.0
300,SSG,Hanhwa,13,11,1.0,10.0,0,4.2,3.4,최민준,남지민,17:00,일,문학,15128,6,2022,0,0.0,23.0,25.0,20220612,20078.0,11746.4,win,0.5944760211695439,17.0,0.6551724137931034,"3, 0",0,254411.0,11659.0,1521.0,95773.0,3143.0,628.0
301,Lotte,KT,13,0,8.0,7.0,0,3.4,5.0,이인복,O. 데스파이네,17:00,일,사직,5997,6,2022,0,0.0,19.8,24.0,20220612,10087.0,5927.6,lose,0.4002076325065589,2.5,0.4385964912280701,"0, 3",0,101087.0,2854.0,460.0,87674.0,5030.0,903.0
302,Samsung,NC,4,2,7.0,9.0,0,3.8,5.2,김윤수,김영규,17:00,일,대구,10614,6,2022,0,0.0,20.6,14.0,20220612,14155.0,11352.0,lose,0.4714518760195758,5.0,0.4745762711864407,"1, 2",0,284892.0,9826.0,1705.0,161708.0,6853.0,1350.0
303,KT,SSG,5,4,7.0,1.0,0,5.0,6.4,이채호,서동민,18:30,화,수원,3108,6,2022,0,4.75,19.0,19.0,20220614,20000.0,14349.2,lose,0.5022988384260091,11.0,0.4745762711864407,"2, 1",0,20057.0,495.0,152.0,137496.0,3480.0,1016.0
304,LG,Samsung,7,0,3.0,5.0,0,7.0,3.2,A. 플럿코,A. 수아레즈,18:30,화,잠실,6824,6,2022,0,0.0,21.7,13.0,20220614,15235.0,15474.0,lose,0.5850891410048622,5.0,0.5666666666666667,"2, 1",0,137802.0,4879.0,899.0,204798.0,7368.0,1122.0
305,Kiwoom,Doosan,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536,6,2022,0,0.0,22.2,13.0,20220614,1414.0,2863.6,lose,0.5314154745910061,7.0,0.6,"0, 3",0,96093.0,3961.0,952.0,34174.0,891.0,247.0
305,Kiwoom,Doosan,2,0,2.0,7.0,0,5.6,7.0,E. 요키시,박신지,18:30,화,고척,2536,6,2022,0,0.0,22.2,13.0,20220614,1414.0,2863.6,lose,0.5314154745910061,7.0,0.6,"0, 3",0,96093.0,3961.0,952.0,34174.0,891.0,247.0
306,KT,SSG,6,3,6.0,1.0,0,5.0,6.8,이채호,I. 노바,18:30,수,수원,3596,6,2022,0,8.8125,19.2125,24.0,20220615,3108.0,12672.0,win,0.5020201937753545,10.0,0.4833333333333333,"2, 1",0,35303.0,1642.0,369.0,138660.0,4370.0,960.0
307,LG,Samsung,3,6,3.0,6.0,0,6.2,2.4,허윤동,이민호,18:30,수,잠실,6328,6,2022,0,18.5,17.7,14.0,20220615,6824.0,13569.8,win,0.5960975489501223,6.0,0.5737704918032787,"2, 1",0,215234.0,7523.0,1685.0,190492.0,6898.0,1260.0
308,NC,KIA,7,2,9.0,4.0,0,4.4,6.2,하준영,임기영,18:30,수,창원,3444,6,2022,0,1.0,20.3,18.0,20220615,3010.0,5752.8,win,0.4235294117647059,9.5,0.3833333333333333,"1, 2",0,42181.0,969.0,450.0,230801.0,9775.0,1754.0
309,Kiwoom,Doosan,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062,6,2022,0,10.5,18.2,14.0,20220615,2536.0,1934.6,win,0.5384047267355982,8.0,0.6065573770491803,"1, 2",0,125646.0,7356.0,1117.0,51826.0,1259.0,256.0
309,Kiwoom,Doosan,3,4,2.0,7.0,0,5.0,6.8,이영하,T. 애플러,18:30,수,고척,2062,6,2022,0,10.5,18.2,14.0,20220615,2536.0,1934.6,win,0.5384047267355982,8.0,0.6065573770491803,"1, 2",0,125646.0,7356.0,1117.0,51826.0,1259.0,256.0
310,Hanhwa,Lotte,5,11,10.0,8.0,0,5.4,5.2,C. 반즈,윤대경,18:30,수,대전,3403,6,2022,0,22.5,18.5,18.0,20220615,9140.0,5485.8,win,0.3789541867030901,5.5,0.360655737704918,"1, 2",0,138986.0,3932.0,584.0,62168.0,1143.0,315.0
311,KT,SSG,0,6,6.0,1.0,0,4.8,6.6,오원석,배제성,18:30,목,수원,4355,6,2022,0,1.0625,21.725,21.0,20220616,3596.0,11490.6,win,0.5079360080619765,9.0,0.4918032786885246,"3, 0",0,65803.0,3040.0,629.0,156414.0,5241.0,901.0
312,LG,Samsung,2,1,3.0,6.0,0,6.6,2.4,C. 켈리,백정현,18:30,목,잠실,8976,6,2022,0,5.0,20.7,18.0,20220616,6328.0,11842.6,lose,0.5895479550346807,5.0,0.5645161290322581,"1, 2",0,165125.0,5879.0,1047.0,305142.0,11921.0,2058.0
313,NC,KIA,2,4,9.0,4.0,0,5.4,5.2,이의리,김영규,18:30,목,창원,4547,6,2022,0,0.0,23.1,39.0,20220616,3444.0,4532.8,win,0.4550812153640359,8.5,0.3934426229508196,"2, 1",0,149848.0,5305.0,1736.0,176154.0,7273.0,1173.0
314,Kiwoom,Doosan,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349,6,2022,0,3.5,20.3,18.0,20220616,2062.0,1851.6,lose,0.5360063288863318,7.0,0.5967741935483871,"1, 2",0,93607.0,4053.0,774.0,138034.0,4795.0,792.0
314,Kiwoom,Doosan,6,2,2.0,7.0,0,5.4,4.4,김재웅,박치국,18:30,목,고척,2349,6,2022,0,3.5,20.3,18.0,20220616,2062.0,1851.6,lose,0.5360063288863318,7.0,0.5967741935483871,"1, 2",0,93607.0,4053.0,774.0,138034.0,4795.0,792.0
315,Hanhwa,Lotte,0,3,10.0,8.0,0,5.4,7.0,G. 스파크맨,장민재,18:30,목,대전,3640,6,2022,0,0.0,20.3,20.0,20220616,3403.0,5312.6,lose,0.3591318444725147,6.5,0.3548387096774194,"1, 2",0,90129.0,2502.0,575.0,188730.0,4878.0,953.0
316,KIA,Samsung,5,3,4.0,6.0,0,5.0,2.4,양현종,원태인,18:30,금,광주,8865,6,2022,0,1.5,23.2,21.0,20220617,14849.0,10897.0,lose,0.5619453339110958,4.0,0.5409836065573771,"3, 0",0,302509.0,14620.0,1817.0,194986.0,5636.0,1198.0
317,NC,Hanhwa,1,1,9.0,10.0,0,4.8,4.0,송명기,김민우,18:30,금,창원,3678,6,2022,0,0.0,23.5,33.0,20220617,4547.0,3095.0,lose,0.4517569070671932,2.5,0.3870967741935484,"2, 1",0,122971.0,3655.0,1129.0,347271.0,6949.0,967.0
318,Doosan,KT,2,4,7.0,6.0,0,3.4,3.0,고영표,최승용,18:30,금,잠실,4898,6,2022,0,0.0,22.8,25.0,20220617,6612.0,10093.8,lose,0.5266984991192698,0.5,0.4754098360655737,"1, 2",0,71117.0,1601.0,348.0,41779.0,1297.0,397.0
319,Lotte,SSG,2,6,8.0,1.0,0,6.2,6.0,W. 폰트,박세웅,18:30,금,사직,5687,6,2022,0,0.0,23.8,33.0,20220617,5997.0,6191.0,win,0.4276905356114417,11.0,0.4666666666666667,"0, 3",0,331042.0,7941.0,1730.0,237136.0,7427.0,1335.0
320,Kiwoom,LG,2,4,2.0,3.0,0,4.6,5.0,김진성,하영민,18:30,금,고척,4608,6,2022,0,0.0,22.5,25.0,20220617,2349.0,1940.6,lose,0.5429113456133131,2.0,0.6031746031746031,"3, 0",0,140146.0,5559.0,1120.0,212351.0,6471.0,1239.0
321,KIA,Samsung,2,6,4.0,6.0,0,4.8,2.8,D. 뷰캐넌,한승혁,17:00,토,광주,14825,6,2022,0,0.5,24.3,12.0,20220618,8865.0,11307.6,win,0.5580554250821982,5.0,0.5483870967741935,"3, 0",0,484850.0,20953.0,2388.0,159612.0,5201.0,928.0
322,NC,Hanhwa,3,2,9.0,10.0,0,3.2,3.8,김시훈,김종수,17:00,토,창원,7205,6,2022,0,0.0,25.0,20.4,20220618,3678.0,3399.0,even,0.4519419525456875,2.5,0.3870967741935484,"1, 1",1,69305.0,1928.0,732.0,412363.0,10029.0,1503.0
323,Doosan,KT,5,0,7.0,5.0,0,2.8,3.0,R. 스탁,O. 데스파이네,17:00,토,잠실,9033,6,2022,0,0.0,23.6,21.0,20220618,4898.0,6424.6,lose,0.5034013211934704,1.5,0.4677419354838709,"1, 2",0,64282.0,2043.0,430.0,55090.0,2623.0,517.0
324,Lotte,SSG,5,10,8.0,1.0,0,5.8,6.4,김광현,이인복,17:00,토,사직,10173,6,2022,0,0.0,25.7,20.4,20220618,5687.0,6381.8,lose,0.4405105438401775,12.0,0.4590163934426229,"0, 3",0,226271.0,5355.0,1190.0,211485.0,8553.0,1356.0
325,Kiwoom,LG,2,0,2.0,3.0,0,4.6,5.0,한현희,임찬규,14:00,토,고척,8705,6,2022,0,0.0,23.2,21.0,20220618,4608.0,2593.8,lose,0.5387586056317847,1.0,0.59375,"2, 1",0,124363.0,3796.0,771.0,230085.0,9578.0,1604.0
326,KIA,Samsung,3,7,4.0,6.0,0,4.2,3.2,A. 수아레즈,로니,17:00,일,광주,9977,6,2022,0,0.0,26.1,14.0,20220619,14825.0,12751.4,lose,0.5509849834563502,4.0,0.5396825396825397,"2, 1",0,271358.0,12161.0,1699.0,333173.0,12737.0,1830.0
327,NC,Hanhwa,6,3,9.0,10.0,0,3.0,3.8,류진욱,김재영,17:00,일,창원,4605,6,2022,0,0.0,24.7,21.0,20220619,7205.0,4376.8,win,0.4542943536663371,3.5,0.3968253968253968,"2, 0",1,117887.0,4200.0,1384.0,140941.0,3496.0,803.0
328,Doosan,KT,1,7,7.0,6.0,0,2.6,3.0,소형준,최원준,17:00,일,잠실,6966,6,2022,0,0.0,23.7,26.0,20220619,9033.0,6025.4,win,0.5118027398506674,0.5,0.4761904761904761,"1, 2",0,100811.0,3617.0,610.0,38893.0,1345.0,403.0
329,Lotte,SSG,7,4,8.0,1.0,0,6.8,5.8,김도규,김택형,17:00,일,사직,6314,6,2022,0,0.0,25.0,21.0,20220619,10173.0,7369.2,lose,0.4331508017182018,13.0,0.4516129032258064,"0, 3",0,143105.0,3388.0,624.0,266848.0,11173.0,1579.0
330,Kiwoom,LG,2,4,2.0,3.0,0,3.0,3.2,진해수,김태훈,14:00,일,고척,7849,6,2022,0,0.0,24.885714285714283,26.0,20220619,8705.0,4052.0,win,0.5422814156775386,2.0,0.6,"2, 1",0,147616.0,6549.0,1241.0,132831.0,3783.0,756.0
331,KIA,Lotte,6,5,4.0,8.0,0,3.2,5.6,임기영,C. 반즈,18:30,화,광주,5956,6,2022,0,0.0,26.4,27.0,20220621,9977.0,12956.6,lose,0.5439399921042243,4.5,0.53125,"3, 0",0,115477.0,3675.0,794.0,97224.0,2647.0,629.0
332,KT,NC,8,1,6.0,9.0,0,3.4,3.8,엄상백,이재학,18:30,화,수원,2292,6,2022,0,0.0,26.0875,26.0,20220621,4355.0,10211.8,lose,0.496078491680251,5.5,0.4923076923076923,"2, 1",0,49336.0,2197.0,456.0,74278.0,1841.0,643.0
333,LG,Hanhwa,10,4,3.0,10.0,0,2.6,2.2,이민호,Y. 라미레즈,18:30,화,잠실,7317,6,2022,0,0.0,26.9,29.0,20220621,8976.0,11279.6,win,0.5907765123502441,15.5,0.5757575757575758,"3, 0",0,102430.0,3314.0,566.0,150362.0,3235.0,873.0
334,SSG,Doosan,2,16,1.0,7.0,0,5.8,2.8,이영하,이건욱,18:30,화,문학,8067,6,2022,0,0.0,23.8,29.0,20220621,15128.0,13195.4,lose,0.5939337758166784,11.5,0.6461538461538462,"2, 0",1,50723.0,1356.0,296.0,88853.0,3141.0,694.0
335,Samsung,Kiwoom,3,4,6.0,2.0,0,4.6,3.0,이명종,이승현,18:30,화,대구,5936,6,2022,0,0.0,27.7,20.0,20220621,10614.0,11961.2,win,0.4755325559139404,7.0,0.4848484848484848,"1, 2",0,171086.0,4887.0,1060.0,70066.0,2034.0,489.0
336,KIA,Lotte,5,7,4.0,8.0,0,4.0,4.4,최준용,정해영,18:30,수,광주,8754,6,2022,0,0.0,26.7,24.0,20220622,5956.0,10894.4,win,0.5447323876504947,5.5,0.5384615384615384,"3, 0",0,374974.0,18256.0,2442.0,127376.0,3214.0,628.0
337,KT,NC,0,11,5.0,9.0,0,3.8,2.6,구창모,배제성,18:30,수,수원,2866,6,2022,0,0.0,26.1875,35.0,20220622,2292.0,6670.2,win,0.5148666012683587,6.5,0.5,"3, 0",0,122145.0,5392.0,938.0,45998.0,1220.0,381.0
338,LG,Hanhwa,6,5,3.0,10.0,0,4.0,2.0,C. 켈리,윤대경,18:30,수,잠실,8200,6,2022,0,0.0,26.1,28.0,20220622,7317.0,8936.0,win,0.599489480613698,16.5,0.582089552238806,"3, 0",0,148959.0,4885.0,1116.0,169584.0,3597.0,1067.0
339,SSG,Doosan,6,5,1.0,7.0,0,5.6,5.2,서동민,홍건희,18:30,수,문학,9261,6,2022,0,0.0,23.5,28.0,20220622,8067.0,11751.2,lose,0.5721333642623155,10.5,0.6363636363636364,"2, 1",0,93406.0,2739.0,513.0,166599.0,7187.0,997.0
340,Samsung,Kiwoom,0,6,6.0,2.0,0,4.0,3.2,최원태,백정현,18:30,수,대구,6515,6,2022,0,0.0,29.2,28.0,20220622,5936.0,11428.4,lose,0.4777126254932982,8.0,0.4776119402985074,"1, 2",0,630414.0,12714.0,1882.0,131507.0,6578.0,1068.0
341,KIA,Lotte,7,4,4.0,8.0,0,4.2,5.2,김재열,나균안,18:30,목,광주,5909,6,2022,0,36.0,25.5,16.0,20220623,8754.0,9675.4,lose,0.5409025079883221,4.5,0.5303030303030303,"2, 1",0,228014.0,7405.0,1553.0,118382.0,3210.0,517.0
342,Samsung,Kiwoom,1,6,6.0,2.0,0,3.8,3.2,안우진,원태인,18:30,목,대구,4959,6,2022,0,0.0,26.9,27.75,20220623,6515.0,9446.4,lose,0.4677754677754678,9.0,0.4705882352941176,"0, 3",0,398767.0,9394.0,1634.0,132751.0,6582.0,1080.0
343,KT,LG,9,6,5.0,3.0,0,3.8,4.8,주권,정우영,18:30,금,수원,7021,6,2022,0,21.3125,24.0375,24.0,20220624,2866.0,3243.4,lose,0.4945356822932218,6.5,0.4925373134328358,"1, 2",0,22438.0,579.0,203.0,202829.0,6922.0,1229.0
344,SSG,NC,14,2,1.0,9.0,0,5.6,4.4,W. 폰트,D. 루친스키,18:30,금,문학,11040,6,2022,0,2.5,21.8,18.5,20220624,9261.0,12498.4,win,0.5724631358520199,15.5,0.6417910447761194,"0, 2",1,156354.0,5195.0,811.0,56042.0,1351.0,487.0
345,Doosan,KIA,3,4,7.0,4.0,0,5.8,4.6,김정빈,정철원,18:30,금,잠실,14470,6,2022,0,18.0,23.4,18.5,20220624,6966.0,6478.2,lose,0.5016638889042696,4.5,0.4696969696969697,"0, 3",0,126799.0,4060.0,662.0,233398.0,9768.0,1387.0
346,Lotte,Kiwoom,5,1,8.0,2.0,0,5.6,4.0,이인복,한현희,18:30,금,사직,3769,6,2022,0,27.0,24.1,18.5,20220624,6314.0,7651.6,lose,0.4397223974763407,10.5,0.4545454545454545,"0, 3",0,187818.0,5107.0,734.0,215478.0,10323.0,1649.0
347,Hanhwa,Samsung,3,0,10.0,6.0,0,3.0,3.4,장민재,D. 뷰캐넌,18:30,금,대전,4132,6,2022,0,11.0,23.8,13.0,20220624,3640.0,4670.4,lose,0.3552566346611087,9.0,0.3283582089552239,"1, 2",0,98129.0,2594.0,664.0,522056.0,13020.0,1688.0
348,KT,LG,2,7,5.0,3.0,0,4.8,5.2,A. 플럿코,O. 데스파이네,17:00,토,수원,13557,6,2022,0,0.0625,25.8375,50.0,20220625,7021.0,4026.0,win,0.5,5.5,0.5,"1, 2",0,48092.0,2519.0,436.0,209536.0,6412.0,993.0
349,SSG,NC,8,1,1.0,9.0,0,7.2,4.6,김광현,송명기,17:00,토,문학,17058,6,2022,0,0.0,24.8,47.0,20220625,11040.0,12714.8,win,0.5895916766442344,16.5,0.6470588235294118,"1, 1",1,321349.0,12370.0,1696.0,64063.0,1121.0,258.0
350,Doosan,KIA,6,8,8.0,4.0,0,6.0,5.0,이준영,박치국,17:00,토,잠실,22093,6,2022,0,0.0,26.7,47.0,20220625,14470.0,8395.8,lose,0.5203996669442131,5.5,0.4626865671641791,"0, 3",0,132370.0,3349.0,849.0,408165.0,16689.0,2142.0
351,Lotte,Kiwoom,5,13,8.0,2.0,0,5.6,3.8,정찬헌,김진욱,17:00,토,사직,8922,6,2022,0,0.5,24.6,38.25,20220625,3769.0,6388.0,win,0.4469936273484707,9.5,0.4626865671641791,"1, 2",0,187931.0,5121.0,770.0,107143.0,3302.0,715.0
352,Hanhwa,Samsung,2,5,10.0,6.0,0,3.4,2.2,A. 수아레즈,김민우,17:00,토,대전,8225,6,2022,0,0.0,26.2,29.0,20220625,4132.0,4896.2,win,0.3531603594704954,8.0,0.3382352941176471,"1, 2",0,139867.0,4490.0,882.0,2433689.0,55363.0,6471.0
353,KT,LG,1,3,5.0,3.0,0,5.2,6.6,이민호,W. 벤자민,17:00,일,수원,8044,6,2022,0,0.9375,26.3375,21.0,20220626,13557.0,6018.2,lose,0.4912746608842895,6.5,0.4927536231884058,"1, 2",0,45710.0,1555.0,446.0,139731.0,4374.0,849.0
354,SSG,NC,7,3,1.0,9.0,0,6.8,4.2,이태양,김시훈,17:00,일,문학,13149,6,2022,0,0.0,25.9,23.0,20220626,17058.0,12110.8,win,0.5991641850804534,17.5,0.6521739130434783,"2, 1",0,268626.0,10453.0,1309.0,16049.0,320.0,72.0
355,Doosan,KIA,8,4,8.0,4.0,0,6.2,6.0,이현승,임기영,17:00,일,잠실,16298,6,2022,0,0.0,27.2,23.0,20220626,22093.0,11492.0,lose,0.5168922584815131,6.5,0.4558823529411764,"0, 3",0,141139.0,3845.0,660.0,458801.0,19530.0,2654.0
356,Lotte,Kiwoom,4,9,8.0,2.0,0,5.2,6.0,김태훈,구승민,17:00,일,사직,6596,6,2022,0,0.0,25.1,17.75,20220626,8922.0,6973.0,lose,0.4357512953367876,10.5,0.4558823529411764,"1, 2",0,94315.0,2155.0,319.0,142169.0,5966.0,1019.0
357,Hanhwa,Samsung,2,6,10.0,6.0,0,3.4,1.8,허윤동,남지민,17:00,일,대전,5214,6,2022,0,7.0,26.0,14.0,20220626,8225.0,5708.0,lose,0.3504567047361813,9.0,0.3333333333333333,"1, 2",0,80290.0,1765.0,489.0,1153879.0,26758.0,3230.0
358,LG,NC,5,0,3.0,9.0,0,6.4,3.6,C. 켈리,구창모,18:30,화,잠실,3361,6,2022,0,2.5,27.9,18.0,20220628,8200.0,7529.0,lose,0.5993239459986313,14.0,0.5915492957746479,"3, 0",0,178584.0,5428.0,953.0,8256.0,189.0,32.0
359,Lotte,Doosan,3,3,8.0,7.0,0,5.0,7.6,G. 스파크맨,이영하,18:30,화,사직,3429,6,2022,0,6.5,27.34285714285713,14.75,20220628,6596.0,7154.8,lose,0.4292674205515577,1.0,0.4492753623188406,"2, 1",0,11109.0,235.0,56.0,154390.0,4987.0,1109.0
360,Samsung,KT,4,14,6.0,6.0,0,2.4,4.0,소형준,백정현,18:30,화,대구,3769,6,2022,0,0.0,28.1,14.75,20220628,4959.0,8435.8,win,0.4597967351711112,1.0,0.4722222222222222,"1, 2",0,360339.0,9327.0,1563.0,22716.0,670.0,163.0
362,Hanhwa,SSG,6,3,10.0,1.0,0,3.2,7.4,김종수,최민준,18:30,화,대전,3027,6,2022,0,0.0,28.5,13.0,20220628,5214.0,4922.8,win,0.3466635803118621,23.0,0.3285714285714285,"0, 3",0,48886.0,974.0,295.0,149094.0,4394.0,1011.0
363,Samsung,KT,8,2,6.0,5.0,0,3.2,5.2,원태인,배제성,18:30,수,대구,4679,6,2022,0,0.0,28.6,11.0,20220629,3769.0,6358.6,lose,0.4526383629260299,2.0,0.4657534246575342,"1, 2",0,220087.0,5134.0,1232.0,35408.0,1553.0,378.0
365,Hanhwa,SSG,3,8,10.0,1.0,0,3.6,7.6,노경은,윤대경,18:30,수,대전,1747,6,2022,0,7.0,26.1,14.0,20220629,3027.0,4847.6,win,0.3526234504514126,22.0,0.3380281690140845,"1, 2",0,92912.0,2785.0,682.0,139884.0,4215.0,835.0
366,Lotte,Doosan,5,1,8.0,7.0,0,4.2,5.0,이인복,곽빈,18:30,목,사직,6566,6,2022,0,0.0,27.0,12.0,20220630,3429.0,5806.0,even,0.4299249901302803,1.0,0.4492753623188406,"1, 1",1,53623.0,1145.0,260.0,52930.0,1918.0,335.0
367,Samsung,KT,2,13,6.0,6.0,0,4.6,5.6,O. 데스파이네,D. 뷰캐넌,18:30,목,대구,4809,6,2022,0,0.0,29.1,11.0,20220630,4679.0,5171.6,win,0.4626689925861317,1.0,0.4729729729729729,"2, 1",0,223391.0,6982.0,1406.0,39161.0,1200.0,312.0
369,KT,Doosan,11,7,4.0,7.0,0,6.4,4.2,고영표,R. 스탁,18:30,금,수원,4781,7,2022,0,0.0,27.625000000000004,36.0,20220701,8044.0,6756.0,lose,0.4878700694940807,2.5,0.4931506849315068,"2, 1",0,71301.0,3323.0,638.0,105408.0,3238.0,562.0
370,LG,Lotte,2,1,2.0,7.0,0,5.4,4.4,김진성,나균안,18:30,금,잠실,12224,7,2022,0,0.0,27.5,20.0,20220701,3361.0,6836.4,even,0.6077809542908577,10.0,0.5972222222222222,"1, 1",1,128299.0,3613.0,718.0,171388.0,5678.0,995.0
371,SSG,KIA,7,6,1.0,3.0,0,8.0,3.6,서진용,김현준,18:30,금,문학,14099,7,2022,0,0.0,27.0,20.0,20220701,13149.0,11715.0,lose,0.6037111504081781,9.5,0.6527777777777778,"2, 1",0,83638.0,2970.0,752.0,158039.0,5829.0,1169.0
372,Kiwoom,Hanhwa,7,5,1.0,9.0,0,6.6,3.2,하영민,김종수,18:30,금,고척,3238,7,2022,0,0.0,27.4,20.0,20220701,7165.0,7809.6,lose,0.5750144746348037,21.5,0.6266666666666667,"1, 2",0,226008.0,11346.0,2154.0,82863.0,3279.0,461.0
373,KT,Doosan,8,3,4.0,7.0,0,8.2,5.0,W. 벤자민,최원준,18:00,토,수원,10065,7,2022,0,0.0,28.275,45.0,20220702,4781.0,7253.8,win,0.518802125799385,3.5,0.5,"2, 1",0,61154.0,1973.0,533.0,63853.0,1571.0,383.0
374,LG,Lotte,1,8,2.0,7.0,0,4.6,3.6,C. 반즈,A. 플럿코,18:00,토,잠실,18750,7,2022,0,0.0,29.4,29.0,20220702,12224.0,8015.6,win,0.6087733887733888,11.0,0.6027397260273972,"2, 0",1,227132.0,9084.0,1646.0,97524.0,2236.0,516.0
375,NC,Samsung,17,1,8.0,5.0,0,3.4,5.0,D. 루친스키,허윤동,18:00,토,창원,9063,7,2022,0,0.0,28.0,26.0,20220702,4605.0,4695.8,win,0.4606614416757459,5.5,0.3857142857142857,"2, 1",0,96976.0,2158.0,322.0,174237.0,4747.0,710.0
376,SSG,KIA,2,1,1.0,3.0,0,6.6,3.2,장지훈,임기영,18:00,토,문학,23000,7,2022,0,0.0,27.2,29.0,20220702,14099.0,12921.4,win,0.603048518677544,10.5,0.6575342465753424,"2, 1",0,159281.0,5893.0,922.0,188486.0,10780.0,1415.0
